gtdb_species_clade_id	genome_size_Mbp	mean_protein_count	has_phaC	phb_status	gtdb_phylum
s__Aerophototrophica_crusticola--GB_GCA_001939945.1	4.8647875	4693.0	1	complete	Pseudomonadota
s__Aeropyrum_sp015521685--GB_GCA_015521685.1	1.4628525	1569.0	0	precursors_only	Thermoproteota
s__Aestuariibaculum_sp024723255--RS_GCF_024723255.1	4.0146605	3496.0	0	precursors_only	Bacteroidota
s__Aestuariivirga_sp902826365--GB_GCA_902826365.1	2.8478663333333336	3151.0	1	complete	Pseudomonadota
s__Aestuariivivens_marinum--RS_GCF_022662175.1	3.2677583333333335	2837.0	0	precursors_only	Bacteroidota
s__Afipia_carboxidovorans--RS_GCF_000218565.1	3.827158	3653.3333333333335	1	complete	Pseudomonadota
s__Afipia_clevelandensis--RS_GCF_000336555.1	4.3679705	4162.0	1	complete	Pseudomonadota
s__Afipia_sp001897905--GB_GCA_017308575.1	3.8870275	3772.5	1	complete	Pseudomonadota
s__Agarivorans_gilvus--RS_GCF_001420915.1	4.369365	4171.0	0	precursors_only	Pseudomonadota
s__Agathobacter_sp017623935--GB_GCA_017623935.1	1.877927	1720.5	0	precursors_only	Bacillota_A
s__Agathobacter_sp022767075--GB_GCA_022767075.1	1.5692486666666667	1531.0	0	precursors_only	Bacillota_A
s__Agathobacter_sp905209075--GB_GCA_905209075.1	2.8132063333333335	2646.25	0	precursors_only	Bacillota_A
s__Agathobaculum_intestinigallinarum--GB_GCA_900555465.1	2.1307166666666664	2224.0	0	precursors_only	Bacillota_A
s__Agathobaculum_merdavium--GB_GCA_019115615.1	2.119569	2208.0	0	precursors_only	Bacillota_A
s__Agathobaculum_pullistercoris--GB_GCA_019114345.1	2.4206775	2427.3333333333335	0	precursors_only	Bacillota_A
s__Agathobaculum_sp003481705--RS_GCF_003481705.1	2.1452033333333334	2046.4444444444443	0	precursors_only	Bacillota_A
s__Aggregatibacter_aphrophilus--RS_GCF_900636915.1	2.316530684210526	2163.4210526315787	0	absent	Pseudomonadota
s__Aggregatibacter_kilianii--RS_GCF_003130255.1	2.3738641	2168.1	0	absent	Pseudomonadota
s__Agriterribacter_sp001899685--GB_GCA_001899685.1	6.061604	5031.0	0	precursors_only	Bacteroidota
s__Agrobacterium_fabrum--RS_GCF_000092025.1	5.570038741935484	5221.548387096775	1	complete	Pseudomonadota
s__Agrobacterium_larrymoorei--RS_GCF_005145045.1	5.0194516	4744.8	1	complete	Pseudomonadota
s__Agrobacterium_pusense--RS_GCF_900102105.1	5.3492847625	5165.525	1	complete	Pseudomonadota
s__Agrobacterium_sp900012615--GB_GCA_900012615.1	5.825563666666667	5492.666666666667	1	complete	Pseudomonadota
s__Agrobacterium_sp900012625--RS_GCF_005221325.1	5.90173875	5518.25	1	complete	Pseudomonadota
s__Agrobacterium_vaccinii--RS_GCF_021310995.1	5.10781075	4841.0	1	complete	Pseudomonadota
s__Agromyces_flavus--RS_GCF_900104685.1	3.6858163333333334	3463.6666666666665	0	precursors_only	Actinomycetota
s__Akkermansia_muciniphila_B--RS_GCF_018847375.1	3.094434	2624.9545454545455	0	precursors_only	Verrucomicrobiota
s__Akkermansia_sp017399165--GB_GCA_017399165.1	2.5904886666666664	2349.3333333333335	0	absent	Verrucomicrobiota
s__Akkermansia_sp017415555--GB_GCA_017415555.1	2.7723615	2472.0	0	absent	Verrucomicrobiota
s__Akkermansia_sp900545155--GB_GCA_900545155.1	3.1632303333333334	2513.6666666666665	0	absent	Verrucomicrobiota
s__Albidovulum_sp020637635--GB_GCA_020637635.1	2.815393	2814.0	1	complete	Pseudomonadota
s__Albidovulum_sp020637675--GB_GCA_020637675.1	3.3278165	3573.5	1	complete	Pseudomonadota
s__Alcaligenes_ammonioxydans--RS_GCF_019343455.1	3.7988858333333333	3534.0	1	complete	Pseudomonadota
s__Alcaligenes_faecalis--RS_GCF_002443155.1	4.153460107142857	3832.714285714286	1	complete	Pseudomonadota
s__Alcaligenes_phenolicus--RS_GCF_005311025.1	4.2160695	3913.7727272727275	1	complete	Pseudomonadota
s__Alcanivorax_gelatiniphagus--RS_GCF_005938655.1	4.028806333333334	3625.6666666666665	1	complete	Pseudomonadota
s__Alcanivorax_jadensis_A--GB_GCA_019431375.1	3.841896	3574.0	1	complete	Pseudomonadota
s__Alcanivorax_profundimaris--RS_GCF_015265435.1	3.9963738181818185	3715.181818181818	1	complete	Pseudomonadota
s__Alcanivorax_sp000155615--RS_GCF_000155615.1	3.7829884	3413.0	1	complete	Pseudomonadota
s__Alcanivorax_sp002389055--GB_GCA_002389055.1	3.0012326666666667	2879.3333333333335	1	complete	Pseudomonadota
s__Alcanivorax_venustensis--RS_GCF_015356855.1	3.1005706666666666	3008.2083333333335	1	complete	Pseudomonadota
s__Alectryocaccobium_sp900772685--GB_GCA_900772685.1	1.9342716666666668	1886.6666666666667	0	precursors_only	Bacillota_A
s__Alectryocaccomicrobium_faecavium--GB_GCA_900754755.1	3.06243875	2887.1666666666665	0	absent	Bacillota_A
s__Algibacter_sp009796805--RS_GCF_009796805.1	4.628906	3934.5	0	precursors_only	Bacteroidota
s__Algoriella_xinjiangensis--RS_GCF_900115015.1	3.1744973333333335	3012.6666666666665	0	precursors_only	Bacteroidota
s__Algorimicrobium_algoritergicola--RS_GCF_008086165.1	3.53213	3312.0	0	precursors_only	Bacteroidota
s__Algoriphagus_aquaeductus--RS_GCF_003253485.1	4.7263915	4314.5	0	precursors_only	Bacteroidota
s__Algoriphagus_faecimaris--RS_GCF_900101705.1	4.6734725	4143.5	0	precursors_only	Bacteroidota
s__Algoriphagus_formosus--RS_GCF_002807035.1	4.330488333333333	3821.6666666666665	0	precursors_only	Bacteroidota
s__Algoriphagus_ratkowskyi--RS_GCF_002150505.1	4.996261666666667	4303.0	0	precursors_only	Bacteroidota
s__Algoriphagus_sp903952135--GB_GCA_903952135.1	2.610504	2555.5	0	precursors_only	Bacteroidota
s__Aliarcobacter_cibarius--RS_GCF_013372265.1	2.236226714285714	2262.285714285714	0	absent	Campylobacterota
s__Aliarcobacter_cryaerophilus--RS_GCF_003660105.1	2.0922433333333332	2116.0	0	absent	Campylobacterota
s__Aliarcobacter_ellisii--RS_GCF_003544915.1	2.6620176666666664	2759.6666666666665	0	precursors_only	Campylobacterota
s__Aliarcobacter_faecis--RS_GCF_013201705.1	2.444169	2433.6666666666665	0	absent	Campylobacterota
s__Aliarcobacter_porcinus--RS_GCF_004299785.2	1.908837	1967.2857142857142	0	absent	Campylobacterota
s__Aliarcobacter_vandammei--RS_GCF_016106035.1	2.2067885	2275.5	0	absent	Campylobacterota
s__Alicycliphilus_denitrificans--RS_GCF_000204645.1	4.509047461538462	4261.538461538462	1	complete	Pseudomonadota
s__Alicycliphilus_sp018054745--GB_GCA_018054745.1	3.2515002	3151.0	1	complete	Pseudomonadota
s__Aliivibrio_salmonicida_A--RS_GCF_000196495.1	4.6310994	4344.4	0	absent	Pseudomonadota
s__Alistipes_A_merdigallinarum--GB_GCA_019119305.1	2.361354	1932.0	0	absent	Bacteroidota
s__Alistipes_cottocaccae--RS_GCF_002161445.1	2.858589	2278.0	0	absent	Bacteroidota
s__Alistipes_excrementavium--RS_GCF_900021155.1	2.442583727272727	2155.6363636363635	0	absent	Bacteroidota
s__Alistipes_intestinigallinarum--GB_GCA_019115745.1	2.7791665	2163.0	0	absent	Bacteroidota
s__Alistipes_sp002362235--GB_GCA_910574205.1	2.1422875	1865.0	0	absent	Bacteroidota
s__Alistipes_sp015059805--GB_GCA_015059805.1	2.1972285	1869.0	0	absent	Bacteroidota
s__Alistipes_sp015059925--GB_GCA_015059925.1	1.8379988	1689.0	0	absent	Bacteroidota
s__Alistipes_sp015060065--GB_GCA_015060065.1	1.822676	1590.6666666666667	0	absent	Bacteroidota
s__Alistipes_sp017383345--GB_GCA_017383345.1	1.83737	1741.5	0	absent	Bacteroidota
s__Alistipes_sp017442365--GB_GCA_017442365.1	1.806282875	1621.0	0	absent	Bacteroidota
s__Alistipes_sp017536555--GB_GCA_017536555.1	1.7048755	1467.5	0	precursors_only	Bacteroidota
s__Alistipes_sp017624955--GB_GCA_017624955.1	2.0561125	1676.3333333333333	0	precursors_only	Bacteroidota
s__Alistipes_sp017629985--GB_GCA_017629985.1	1.8947103333333333	1623.3333333333333	0	absent	Bacteroidota
s__Alistipes_sp017631275--GB_GCA_017631275.1	1.9082395	1633.5	0	absent	Bacteroidota
s__Alistipes_sp021204515--GB_GCA_021204515.1	3.3848805	2985.0	0	precursors_only	Bacteroidota
s__Alistipes_sp022782405--GB_GCA_022782405.1	2.07441	1831.3333333333333	0	absent	Bacteroidota
s__Alistipes_sp900541585--GB_GCA_900541585.1	3.139098	2591.8	0	absent	Bacteroidota
s__Alistipes_sp900769405--GB_GCA_900769405.1	1.7193335	1531.5	0	absent	Bacteroidota
s__Alistipes_sp900770585--GB_GCA_900770585.1	1.6994913333333332	1663.3333333333333	0	absent	Bacteroidota
s__Alkalibacterium_thalassium--RS_GCF_900101165.1	1.811647	1957.0	0	precursors_only	Bacillota
s__Alkalilimnicola_mobilis--RS_GCF_003664325.1	2.485812	2440.0	1	complete	Pseudomonadota
s__Alkaliphilus_B_oremlandii--RS_GCF_000018325.1	2.967054	3004.0	0	precursors_only	Bacillota_A
s__Alkalispirochaeta_alkalica--RS_GCF_000373545.1	3.3565985	2897.5	0	precursors_only	Spirochaetota
s__Allofrancisella_guangzhouensis--RS_GCF_000815225.1	1.6729475	1567.75	0	absent	Pseudomonadota
s__Allokutzneria_albata--RS_GCF_900103775.1	8.541222	7984.0	0	precursors_only	Actinomycetota
s__Alloprevotella_pullistercoris--GB_GCA_018714085.1	2.202709	1828.0	0	absent	Bacteroidota
s__Alloprevotella_sp000437675--GB_GCA_000437675.1	2.550313	2105.0	0	absent	Bacteroidota
s__Alloprevotella_sp003639005--RS_GCF_014385435.1	2.375915	2327.3333333333335	0	precursors_only	Bacteroidota
s__Alloprevotella_sp004555055--GB_GCA_004555055.1	2.5429666	2016.0	0	absent	Bacteroidota
s__Alloprevotella_sp017477205--GB_GCA_017477205.1	2.241456	1797.5	0	absent	Bacteroidota
s__Alloprevotella_sp018066245--GB_GCA_018066245.1	2.2515475	1718.5	0	absent	Bacteroidota
s__Alloprevotella_sp022772475--GB_GCA_022772475.1	2.3317545	1872.0	0	precursors_only	Bacteroidota
s__Alloprevotella_sp900317635--GB_GCA_900317635.1	2.26491275	1809.25	0	absent	Bacteroidota
s__Alloprevotella_sp900556465--GB_GCA_900556465.1	1.701744	1311.5	0	precursors_only	Bacteroidota
s__Alloprevotella_sp900768625--GB_GCA_900768625.1	2.8042936000000003	2127.4	0	absent	Bacteroidota
s__Alloprevotella_tannerae--RS_GCF_000159995.1	2.4679685	2182.625	0	absent	Bacteroidota
s__Allorhizobium_rosettiformans--RS_GCF_004912135.1	4.804777142857143	4699.857142857143	1	complete	Pseudomonadota
s__Allorhizobium_sp001429245--RS_GCF_001429245.1	4.568917	4415.5	1	complete	Pseudomonadota
s__Allorhizobium_sp900466005--GB_GCA_900466005.1	5.115537333333333	4931.333333333333	1	complete	Pseudomonadota
s__Allorhizobium_sp900466945--GB_GCA_900466945.1	5.0410825	4754.5	1	complete	Pseudomonadota
s__Allorhizobium_vitis--RS_GCF_001541345.2	5.7250945	5171.357142857143	1	complete	Pseudomonadota
s__Allorhizobium_vitis_F--GB_GCA_014204625.1	4.7291	4272.0	1	complete	Pseudomonadota
s__Alloscillospira_sp017540565--GB_GCA_017540565.1	2.178297	2052.0	1	complete	Bacillota_A
s__Altererythrobacter_D_sp004282995--GB_GCA_004282995.1	2.089603	2213.0	1	complete	Pseudomonadota
s__Alteriqipengyuania_sp002377695--GB_GCA_002377695.1	2.955119	2867.6666666666665	1	complete	Pseudomonadota
s__Alteriqipengyuania_sp002729695--GB_GCA_002729695.1	2.7703346	2744.8	1	complete	Pseudomonadota
s__Alteriqipengyuania_sp009993635--GB_GCA_009993635.1	2.901978	2925.0	1	complete	Pseudomonadota
s__Alteromonas_sp000753865--RS_GCF_000753865.1	4.4100645	3803.0	0	precursors_only	Pseudomonadota
s__Alteromonas_stellipolaris--GB_GCA_001562115.1	4.732130777777778	4034.3333333333335	0	precursors_only	Pseudomonadota
s__Altiarchaeum_hamiconexum--GB_GCA_001873845.1	1.3593313333333332	1346.888888888889	0	precursors_only	Altiarchaeota
s__Amedibacillus_dolichus--RS_GCF_000154285.1	2.0578137777777776	2076.8888888888887	0	precursors_only	Bacillota
s__Ameyamaea_chiangmaiensis--RS_GCF_013376175.1	3.3816125	3301.0	0	accessory_only	Pseudomonadota
s__Aminipila_sp002455605--GB_GCA_002455605.1	2.9764175	2816.0	0	precursors_only	Bacillota_A
s__Aminobacterium_colombiense--RS_GCF_000025885.1	1.9465573636363636	1958.1818181818182	0	precursors_only	Synergistota
s__Amniculibacterium_aquaticum--RS_GCF_003852705.1	2.694251	2488.0	0	precursors_only	Bacteroidota
s__Amphritea_sp018223185--GB_GCA_018223185.1	4.5433666666666666	4077.3333333333335	1	complete	Pseudomonadota
s__Amycolatopsis_acidiphila--RS_GCF_021391495.1	8.127358	7997.333333333333	1	complete	Actinomycetota
s__Amycolatopsis_keratiniphila--RS_GCF_001620365.2	9.177137400000001	8506.0	1	complete	Actinomycetota
s__Amycolatopsis_roodepoortensis--RS_GCF_014873915.1	9.111623333333334	8598.333333333334	1	complete	Actinomycetota
s__Amycolatopsis_sp002849735--RS_GCF_002849735.1	9.4628585	8524.5	0	precursors_only	Actinomycetota
s__Anabaena_cylindrica--RS_GCF_000317695.1	6.9048715	6093.166666666667	0	absent	Cyanobacteriota
s__Anabaena_variabilis_A--RS_GCF_014698735.1	6.076124	5343.0	0	absent	Cyanobacteriota
s__Anabaenopsis_sp003990705--GB_GCA_003990705.1	7.197381	6101.333333333333	0	accessory_only	Cyanobacteriota
s__Anaerobiospirillum_sp944390115--GB_GCA_944390115.1	3.5475845	2432.5	0	absent	Pseudomonadota
s__Anaerobiospirillum_succiniciproducens--RS_GCF_000482845.1	3.615648	2212.0	0	absent	Pseudomonadota
s__Anaerobutyricum_sp934317185--GB_GCA_934317185.1	2.4578075	2253.5	0	precursors_only	Bacillota_A
s__Anaerococcus_lactolyticus--RS_GCF_000156575.1	2.0717705	1987.5	0	precursors_only	Bacillota_A
s__Anaerococcus_porci--RS_GCF_009696575.1	2.2475465	2184.5	0	precursors_only	Bacillota_A
s__Anaerococcus_prevotii--RS_GCF_000024105.1	2.001805	1833.0	1	complete	Bacillota_A
s__Anaerococcus_sp022780515--GB_GCA_022780515.1	1.607915	1672.0	0	precursors_only	Bacillota_A
s__Anaerococcus_vaginalis--RS_GCF_000163295.1	1.9036606666666667	1770.0	0	precursors_only	Bacillota_A
s__Anaerocolumna_sp000702945--RS_GCF_000702945.1	5.5367892	4919.4	0	absent	Bacillota_A
s__Anaerofilum_excrementigallinarum--GB_GCA_019115305.1	2.81467875	2614.0	0	absent	Bacillota_A
s__Anaerofustis_sp900549875--RS_GCF_024623185.1	2.148776	2056.0	0	precursors_only	Bacillota_A
s__Anaerofustis_stercorihominis_A--RS_GCF_005844425.1	2.0281505	2021.5	0	precursors_only	Bacillota_A
s__Anaeroglobus_massiliensis--RS_GCF_900095855.1	1.6895505	1593.5	0	precursors_only	Bacillota_C
s__Anaerophaga_thermohalophila--RS_GCF_000191885.1	3.354276	2714.0	0	absent	Bacteroidota
s__Anaeroplasma_sp934216145--GB_GCA_934216145.1	1.8502585	1713.0	0	absent	Bacillota
s__Anaerospora_hongkongensis--RS_GCF_004339805.1	3.673233	3757.2	0	precursors_only	Bacillota_C
s__Anaerostipes_rhamnosivorans--RS_GCF_005280655.1	3.3638443333333337	3367.6666666666665	0	precursors_only	Bacillota_A
s__Anaerostipes_sp900066705--GB_GCA_902362875.1	2.7192345	2606.25	0	precursors_only	Bacillota_A
s__Anaerotardibacter_sp000436075--GB_GCA_000436075.1	1.5461307	1479.1	0	precursors_only	Actinomycetota
s__Anaerotardibacter_sp900544455--GB_GCA_900544455.1	1.683768	1527.6	0	absent	Actinomycetota
s__Anaerotardibacter_sp900548955--GB_GCA_900548955.1	1.65586825	1507.5	0	absent	Actinomycetota
s__Anaerotardibacter_sp900556585--GB_GCA_900556585.1	1.440848	1293.0	0	absent	Actinomycetota
s__Anaerotignum_sp910576545--GB_GCA_910576545.1	2.760575	2785.25	0	absent	Bacillota_A
s__Anaerotruncus_excrementipullorum--GB_GCA_019114825.1	2.110105	2024.75	0	absent	Bacillota_A
s__Anaerovibrio_sp017475925--GB_GCA_017475925.1	2.3561275	2277.5	0	precursors_only	Bacillota_C
s__Ancylobacter_sp007559435--RS_GCF_007559435.1	4.400530666666667	4152.666666666667	1	complete	Pseudomonadota
s__Ancylomarina_euxinus--RS_GCF_003863355.1	4.3775785	3528.0	0	precursors_only	Bacteroidota
s__Angelakisella_massiliensis--RS_GCF_900104675.1	3.3062206666666665	3092.6666666666665	0	absent	Bacillota_A
s__Angelakisella_sp004554485--GB_GCA_004554485.1	1.3112486666666667	1329.888888888889	0	precursors_only	Bacillota_A
s__Angelakisella_sp023431215--GB_GCA_023431215.1	2.686328	2661.5	0	absent	Bacillota_A
s__Angelakisella_sp934524965--GB_GCA_934524965.1	1.943867	1912.0	0	precursors_only	Bacillota_A
s__Anoxybacillus_flavithermus_E--RS_GCF_002742685.1	2.7649035	3080.0	0	precursors_only	Bacillota
s__Aphodocola_excrementigallinarum--GB_GCA_018714855.1	1.17161075	1249.75	0	absent	Bacillota
s__Aphodocola_sp000434835--GB_GCA_000434835.1	1.2630045714285714	1366.0	0	absent	Bacillota
s__Aphodocola_sp900772415--GB_GCA_900772415.1	1.0836123333333332	1116.0	0	absent	Bacillota
s__Aphodocola_sp934148015--GB_GCA_934148015.1	0.998542	1052.0	0	absent	Bacillota
s__Aphodomorpha_intestinavium--GB_GCA_900550525.1	1.9539215	1835.5	0	precursors_only	Bacillota_A
s__Aphodomorpha_sp900540495--GB_GCA_900540495.1	1.763477	1638.0	0	precursors_only	Bacillota_A
s__Aphodosoma_sp017467185--GB_GCA_017467185.1	2.2123405	1854.0	0	precursors_only	Bacteroidota
s__Aphodousia_sp017383055--GB_GCA_017383055.1	1.4622825	1505.5	0	absent	Pseudomonadota
s__Aphodousia_sp902388655--GB_GCA_902388655.1	1.796043	1679.0	0	absent	Pseudomonadota
s__Aphodovivens_avicola--GB_GCA_900754495.1	2.1887133999999997	1869.8	0	absent	Actinomycetota
s__Apibacter_raozihei--RS_GCF_004014855.1	3.294967	2931.5	0	precursors_only	Bacteroidota
s__Apilactobacillus_kunkeei--RS_GCF_001281265.1	1.5441278666666667	1399.6	0	precursors_only	Bacillota
s__Apilactobacillus_ozensis--RS_GCF_001435995.1	1.449885	1752.0	0	precursors_only	Bacillota
s__Aquabacter_sp002279855--GB_GCA_002279855.1	3.6444666666666663	3799.6666666666665	1	complete	Pseudomonadota
s__Aquabacterium_A_sp016721465--GB_GCA_016721465.1	6.349171	5811.0	1	complete	Pseudomonadota
s__Aquabacterium_A_sp945878355--GB_GCA_945878355.1	4.866755	4721.0	1	complete	Pseudomonadota
s__Aquabacterium_sp001770725--GB_GCA_001770725.1	3.3558785	3133.0	1	complete	Pseudomonadota
s__Aquamicrobium_A_sediminum--RS_GCF_013240295.1	5.179135	5237.333333333333	1	complete	Pseudomonadota
s__Aquamicrobium_A_sp000526635--RS_GCF_000526635.1	4.212418	4053.3333333333335	1	complete	Pseudomonadota
s__Aquamicrobium_A_sp023954335--GB_GCA_023954335.1	4.236244	4151.5	1	complete	Pseudomonadota
s__Aquarickettsia_rohweri--RS_GCF_003953955.1	1.2969033	1374.1	0	absent	Pseudomonadota
s__Aquicoccus_porphyridii--RS_GCF_008369105.1	4.4562125	4402.5	1	complete	Pseudomonadota
s__Aquimarina_sp900299535--RS_GCF_900299535.1	5.149017333333333	4504.666666666667	0	precursors_only	Bacteroidota
s__Aquimonas_sp002352135--GB_GCA_002352135.1	3.4742725	3191.0	1	complete	Pseudomonadota
s__Aquincolibacterium_lacustre--GB_GCA_903856085.1	2.284655	1959.6666666666667	0	precursors_only	Omnitrophota
s__Aquirickettsiella_isopodorum--RS_GCF_001881495.1	1.51887	1401.0	0	precursors_only	Pseudomonadota
s__Aquirufa_antheringensis--RS_GCF_004307425.1	2.48746675	2220.5	0	absent	Bacteroidota
s__Aquirufa_fluviale_B--GB_GCA_945901025.1	2.52969	2260.0	0	absent	Bacteroidota
s__Aquisalimonas_sp007126095--GB_GCA_007126095.1	3.1894933333333335	3145.3333333333335	1	complete	Pseudomonadota
s__Aquisediminimonas_sp016704425--GB_GCA_016704425.1	3.2534994	3521.4	1	complete	Pseudomonadota
s__Aquisediminimonas_sp903839675--GB_GCA_903839675.1	3.138169	3046.0	1	complete	Pseudomonadota
s__Aquitalea_magnusonii--RS_GCF_003202035.1	4.400518	4389.0	1	complete	Pseudomonadota
s__Aquitalea_pelogenes--RS_GCF_001515305.1	4.411057	4238.333333333333	1	complete	Pseudomonadota
s__Arachnia_flava--RS_GCF_001997295.1	3.207442	2935.5	0	precursors_only	Actinomycetota
s__Arcanobacterium_phocae--RS_GCF_900105865.1	1.946469	1763.0	0	absent	Actinomycetota
s__Archangium_A_sp903905455--GB_GCA_903905455.1	8.654782666666666	7655.0	1	complete	Myxococcota
s__Archangium_violaceum--RS_GCF_000733295.1	12.7327	10384.0	1	complete	Myxococcota
s__Arctic96AD-7_sp002685535--GB_GCA_002685535.1	3.0329761666666664	3102.0	1	complete	SAR324
s__Arctic96AD-7_sp002704555--GB_GCA_004213175.1	2.117508	1949.5	0	precursors_only	SAR324
s__Arctic96AD-7_sp014382365--GB_GCA_014382365.1	2.847283	2516.5	0	precursors_only	SAR324
s__Arctic96AD-7_sp016764995--GB_GCA_016764995.1	2.8365493333333336	2731.6666666666665	0	precursors_only	SAR324
s__Arctic96AD-7_sp022448485--GB_GCA_022448485.1	2.391662	2280.5	0	precursors_only	SAR324
s__Aromatoleum_bremense--RS_GCF_017894365.1	4.3514465	4084.5	1	complete	Pseudomonadota
s__Aromatoleum_tolulyticum--RS_GCF_900156155.1	5.4250385	5039.0	1	complete	Pseudomonadota
s__Arsukibacterium_sp002415085--GB_GCA_002415085.1	3.8146058571428574	3504.1428571428573	0	precursors_only	Pseudomonadota
s__Arthrobacter_B_luteolus--RS_GCF_001552075.1	3.8961286666666664	3564.6666666666665	0	precursors_only	Actinomycetota
s__Arthrobacter_B_sp001307035--RS_GCF_001307035.1	3.636813	3387.5	0	precursors_only	Actinomycetota
s__Arthrobacter_B_sp022869865--RS_GCF_022869865.1	3.4675906666666667	3192.6666666666665	0	precursors_only	Actinomycetota
s__Arthrobacter_B_sp023921125--RS_GCF_023921125.1	3.78228575	3521.5	0	precursors_only	Actinomycetota
s__Arthrobacter_B_yangruifuii--RS_GCF_009192775.1	3.4986075	3213.0	0	precursors_only	Actinomycetota
s__Arthrobacter_D_sp002929745--RS_GCF_002929745.1	3.5302745	3292.5	0	precursors_only	Actinomycetota
s__Arthrobacter_E_woluwensis--RS_GCF_900105345.1	3.712432	3380.0	0	precursors_only	Actinomycetota
s__Arthrobacter_K_bambusae--RS_GCF_022606295.1	4.6592605	4413.5	0	precursors_only	Actinomycetota
s__Arthrobacter_humicola--RS_GCF_022803015.1	4.5135345	4184.5	0	precursors_only	Actinomycetota
s__Arthrobacter_nitrophenolicus--RS_GCF_000332815.1	4.502212	4462.0	0	precursors_only	Actinomycetota
s__Arthrobacter_sp003097355--RS_GCF_003097355.1	4.948785	4525.0	0	precursors_only	Actinomycetota
s__Arthrobacter_sp006151685--RS_GCF_020809045.1	4.319737	3985.0	0	precursors_only	Actinomycetota
s__Arthrobacter_sp006517815--RS_GCF_006517815.1	4.4756185	4166.5	0	precursors_only	Actinomycetota
