gtdb_species_clade_id	n_genomes_with_env	primary_env	n_env_categories	primary_variability	pct_high_var	pct_low_var	phb_status	has_phaC	has_complete_pathway	gtdb_phylum
s__2-12-FULL-65-11_sp001767495--GB_GCA_001767495.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__2-12-FULL-66-21_sp001767455--GB_GCA_001767455.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__2-12-FULL-67-15_sp009693905--GB_GCA_009693905.1	2	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__2-12-FULL-67-15_sp016872535--GB_GCA_016872535.1	2	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__2-12-FULL-68-20_sp001770655--GB_GCA_001770655.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Pseudomonadota
s__2-12-FULL-69-37_sp001790955--GB_GCA_001790955.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	UBA8248
s__2-12-FULL-69-37_sp016184445--GB_GCA_016184445.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	UBA8248
s__20-14-all-54-14_sp002772205--GB_GCA_002772205.1	2	freshwater	1	moderate	0.0	0.0	absent	0	0	Patescibacteria
s__20-14-all-54-14_sp020724805--GB_GCA_020724805.1	2	freshwater	1	moderate	0.0	0.0	absent	0	0	Patescibacteria
s__2011-GWA2-47-8b_sp001003205--GB_GCA_001003205.1	2	sediment	2	moderate	0.0	0.0	precursors_only	0	0	Patescibacteria
s__2011-GWC2-44-17_sp001029695--GB_GCA_001029695.1	6	freshwater	3	moderate	0.0	0.0	accessory_only	0	0	Patescibacteria
s__2011-GWC2-44-17_sp001790515--GB_GCA_001790515.1	3	other_unknown	1	unknown	0.0	0.0	accessory_only	0	0	Patescibacteria
s__20CM-2-55-15_sp001920875--GB_GCA_001920875.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Acidobacteriota
s__20CM-2-55-15_sp003223875--GB_GCA_003223875.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Acidobacteriota
s__20CM-2-65-7_sp003222195--GB_GCA_003222195.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Gemmatimonadota
s__20CM-2-70-11_sp001914535--GB_GCA_001914535.1	3	soil	1	high	100.0	0.0	complete	1	1	Methylomirabilota
s__20CM-2-70-11_sp003220315--GB_GCA_003220315.1	7	soil	1	high	100.0	0.0	complete	1	1	Methylomirabilota
s__20CM-2-70-11_sp003221695--GB_GCA_003221695.1	2	soil	1	high	100.0	0.0	complete	1	1	Methylomirabilota
s__20CM-4-69-16_sp001919865--GB_GCA_001919865.1	4	soil	1	high	100.0	0.0	precursors_only	0	0	Gemmatimonadota
s__20CM-4-69-16_sp003220795--GB_GCA_003220795.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Gemmatimonadota
s__20CM-4-69-16_sp003220935--GB_GCA_003220935.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Gemmatimonadota
s__21-14-all-37-9_sp002772495--GB_GCA_002772495.1	2	freshwater	1	moderate	0.0	0.0	absent	0	0	Patescibacteria
s__21-14-all-39-27_sp002786715--GB_GCA_002786715.1	4	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Bdellovibrionota
s__28-57-27_sp006212015--GB_GCA_006212015.1	3	other_unknown	2	unknown	33.33333333333333	0.0	accessory_only	0	0	Pseudomonadota
s__28-YEA-48_sp001898965--GB_GCA_001898965.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903825465--GB_GCA_903825465.1	6	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903851305--GB_GCA_903851305.1	3	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903861645--GB_GCA_903861645.1	5	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903889985--GB_GCA_903889985.1	2	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903902915--GB_GCA_903902915.1	5	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903916165--GB_GCA_903916165.1	4	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__28-YEA-48_sp903931945--GB_GCA_903931945.1	3	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__3-1-20CM-2-70-9_sp001919195--GB_GCA_005883625.1	6	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Chloroflexota
s__3-1-20CM-2-70-9_sp005882765--GB_GCA_005882765.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__3-1-20CM-2-70-9_sp005883775--GB_GCA_005883775.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__3-1-20CM-2-70-9_sp005889075--GB_GCA_005889075.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__3-1-20CM-2-70-9_sp005889275--GB_GCA_005889275.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__3-1-20CM-3-53-8_sp001920415--GB_GCA_001920415.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Acidobacteriota
s__3-1-20CM-4-69-9_sp005883355--GB_GCA_005883355.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__32-111_sp001508335--GB_GCA_001508335.1	4	other_unknown	1	unknown	0.0	0.0	absent	0	0	WOR-3
s__33-17_sp001897445--GB_GCA_001897445.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__34-128_sp018819665--GB_GCA_018819665.1	3	other_unknown	1	unknown	0.0	0.0	absent	0	0	Atribacterota
s__34-128_sp018903015--GB_GCA_018903015.1	2	other_unknown	2	unknown	0.0	0.0	absent	0	0	Atribacterota
s__38-11_sp001509345--GB_GCA_001509345.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_A
s__38-11_sp019084435--GB_GCA_019084435.1	2	freshwater	2	moderate	0.0	0.0	complete	1	1	Bacillota_A
s__39-52-133_sp002278935--GB_GCA_002278935.1	3	wastewater_engineered	1	high	100.0	0.0	absent	0	0	Pseudomonadota
s__40-80_sp001899145--GB_GCA_001899145.1	2	wastewater_engineered	1	high	100.0	0.0	precursors_only	0	0	Bacteroidota
s__40CM-2-53-6_sp001915065--GB_GCA_001915065.1	4	soil	2	high	75.0	0.0	precursors_only	0	0	Thermoproteota
s__40CM-2-53-6_sp001918745--GB_GCA_001918745.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Thermoproteota
s__40CM-2-53-6_sp001919285--GB_GCA_001919285.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Thermoproteota
s__40CM-2-53-6_sp005882895--GB_GCA_005882895.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Thermoproteota
s__40CM-2-53-6_sp005882905--GB_GCA_005882905.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Thermoproteota
s__40CM-2-53-6_sp005883075--GB_GCA_005883075.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Thermoproteota
s__40CM-2-70-7_sp003222205--GB_GCA_003222205.1	8	soil	1	high	100.0	0.0	precursors_only	0	0	Gemmatimonadota
s__40CM-3-55-5_sp001918935--GB_GCA_001918935.1	4	soil	1	high	100.0	0.0	precursors_only	0	0	Acidobacteriota
s__40CM-3-62-11_sp001914955--GB_GCA_001914955.1	7	soil	2	high	71.42857142857143	0.0	complete	1	1	Nitrospirota
s__40CM-4-65-16_sp001917775--GB_GCA_005882115.1	7	other_unknown	2	unknown	28.57142857142857	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005880795--GB_GCA_005880795.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005881275--GB_GCA_005881275.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005881335--GB_GCA_005881335.1	5	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005882135--GB_GCA_005882135.1	5	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005883575--GB_GCA_005883575.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005887685--GB_GCA_005887685.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-65-16_sp005889135--GB_GCA_005889135.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__40CM-4-68-19_sp001918155--GB_GCA_001918155.1	5	soil	2	high	60.0	0.0	precursors_only	0	0	Myxococcota
s__40CM-4-68-19_sp005879505--GB_GCA_005879505.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Myxococcota
s__40CM-4-68-19_sp005879535--GB_GCA_005879535.1	3	other_unknown	1	unknown	0.0	0.0	complete	1	1	Myxococcota
s__40CM-4-68-19_sp005879805--GB_GCA_005879805.1	3	other_unknown	1	unknown	0.0	0.0	complete	1	1	Myxococcota
s__40CM-4-69-5_sp001917535--GB_GCA_001917535.1	2	soil	1	high	100.0	0.0	complete	1	1	Methylomirabilota
s__40CM-68-15_sp003220615--GB_GCA_003220615.1	5	soil	1	high	100.0	0.0	complete	1	1	Methylomirabilota
s__41-12-T18_sp002163085--GB_GCA_002163085.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__41-12-T18_sp002163115--GB_GCA_002163115.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__41-269_sp001508005--GB_GCA_001508005.1	2	other_unknown	1	unknown	0.0	0.0	absent	0	0	Bacillota_B
s__41T-STBD-0c-01a_sp020445205--GB_GCA_020445205.1	2	plant_associated	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__41T-STBD-0c-01a_sp020445255--GB_GCA_020445255.1	3	plant_associated	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__41T-STBD-0c-01a_sp024235395--GB_GCA_024235395.1	2	plant_associated	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__41T-STBD-0c-01a_sp024235415--GB_GCA_024235415.1	4	plant_associated	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__42-11_sp001508835--GB_GCA_001508835.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Synergistota
s__42-54-T18_sp002162955--GB_GCA_002162955.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__42-54-T18_sp002163245--GB_GCA_002163245.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__43-108_sp001915545--GB_GCA_001915545.1	5	human_clinical	3	low	0.0	100.0	absent	0	0	Bacteroidota
s__43-37_sp001897475--GB_GCA_001897475.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__4484-107_sp002059205--GB_GCA_002059205.1	2	marine	1	low	0.0	100.0	absent	0	0	Latescibacterota
s__4484-219_sp002085035--GB_GCA_002085035.1	6	marine	1	low	0.0	100.0	precursors_only	0	0	JdFR-76
s__4484-232_sp002084985--GB_GCA_002084985.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Thermotogota
s__4484-276_sp002254335--GB_GCA_002254335.1	2	marine	1	low	0.0	100.0	absent	0	0	Bacteroidota
s__4484-49_sp002085265--GB_GCA_002085265.1	2	marine	1	low	0.0	100.0	absent	0	0	Omnitrophota
s__4572-104_sp016935815--GB_GCA_016935815.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Bacillota
s__4572-112_sp015493685--GB_GCA_015493685.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__4572-112_sp022736595--GB_GCA_022736595.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacteroidota
s__46-32_sp001898405--GB_GCA_001898405.1	4	wastewater_engineered	2	high	75.0	0.0	precursors_only	0	0	Bacteroidota
s__46-32_sp001898485--GB_GCA_001898485.1	3	wastewater_engineered	2	high	100.0	0.0	precursors_only	0	0	Bacteroidota
s__46-47_sp001509335--GB_GCA_001509335.1	3	other_unknown	1	unknown	0.0	0.0	absent	0	0	Marinisomatota
s__46-47_sp003644575--GB_GCA_021157965.1	2	marine	1	low	0.0	100.0	absent	0	0	Marinisomatota
s__46-80_sp002382755--GB_GCA_002382755.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_B
s__46-80_sp002418775--GB_GCA_002418775.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_B
s__46-80_sp003513005--GB_GCA_003513005.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_B
s__49-20_sp002436085--GB_GCA_002436085.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__49-20_sp003499715--GB_GCA_003499715.1	2	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__49-20_sp012517865--GB_GCA_012517865.1	2	wastewater_engineered	2	high	50.0	0.0	precursors_only	0	0	Chloroflexota
s__49-20_sp012797215--GB_GCA_012797215.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Chloroflexota
s__50-218_sp001508855--GB_GCA_001508855.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_B
s__50-400-T64_sp002162755--GB_GCA_002162755.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__50-400-T64_sp002162815--GB_GCA_002162815.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__50-400-T64_sp002162825--GB_GCA_002162825.1	3	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__50-400-T64_sp018069465--GB_GCA_018069465.1	2	sediment	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__51-20_sp001917175--GB_GCA_001917175.1	7	human_associated	3	low	0.0	100.0	absent	0	0	Pseudomonadota
s__51-20_sp944390915--GB_GCA_944390915.1	2	animal_associated	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__54-19_sp001898225--GB_GCA_001898225.1	2	wastewater_engineered	1	high	100.0	0.0	precursors_only	0	0	Chloroflexota
s__55-13_sp001898035--GB_GCA_001898035.1	2	wastewater_engineered	1	high	100.0	0.0	precursors_only	0	0	Armatimonadota
s__58-81_sp001509095--GB_GCA_001509095.1	6	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Synergistota
s__58-81_sp002070395--GB_GCA_002070395.1	5	wastewater_engineered	3	high	80.0	0.0	precursors_only	0	0	Synergistota
s__58-81_sp012729145--GB_GCA_012729145.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Synergistota
s__62-47_sp001899255--GB_GCA_001899255.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__63-22_sp001898995--GB_GCA_001898995.1	2	wastewater_engineered	1	high	100.0	0.0	precursors_only	0	0	Pseudomonadota
s__63-22_sp900465915--GB_GCA_900465915.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__64-32_sp001508155--GB_GCA_001508155.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bipolaricaulota
s__65-79_sp001896885--GB_GCA_001896885.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__65-9_sp001899525--GB_GCA_001899525.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__66-26_sp001897745--GB_GCA_001897745.1	4	wastewater_engineered	3	high	75.0	0.0	complete	1	1	Pseudomonadota
s__66-474_sp001899805--GB_GCA_001899805.1	3	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__67-14_sp001897355--GB_GCA_001897355.1	2	wastewater_engineered	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__67-14_sp020636955--GB_GCA_020636955.1	2	plant_associated	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__67-14_sp903891285--GB_GCA_903891285.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__67-14_sp903933815--GB_GCA_903933815.1	5	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__67-14_sp903939845--GB_GCA_903939845.1	7	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__69-11_sp001898425--GB_GCA_001898425.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__6H3-1_sp019058015--GB_GCA_019058015.1	3	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Asgardarchaeota
s__70-18_sp001899585--GB_GCA_001899585.1	2	wastewater_engineered	1	high	100.0	0.0	complete	1	1	Pseudomonadota
s__79-D21_sp000402835--GB_GCA_000402835.1	6	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Synergistota
s__79-D21_sp002432945--GB_GCA_002432945.1	3	wastewater_engineered	1	high	100.0	0.0	absent	0	0	Synergistota
s__AA32_sp003223555--GB_GCA_003223555.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Acidobacteriota
s__AAA044-D11_sp002367715--GB_GCA_002367715.1	2	freshwater	2	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp009698045--GB_GCA_009698045.1	7	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp009705075--GB_GCA_009705075.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp009726125--GB_GCA_009726125.1	6	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp903836945--GB_GCA_903836945.1	11	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp903838035--GB_GCA_903838035.1	8	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp903842675--GB_GCA_903842675.1	19	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp903871555--GB_GCA_903871555.1	22	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp903919375--GB_GCA_903919375.1	4	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA044-D11_sp903938735--GB_GCA_903938735.1	5	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AAA164-E04_sp000383715--GB_GCA_000383715.1	10	marine	2	low	0.0	90.0	absent	0	0	Verrucomicrobiota
s__AAA164-E04_sp002690655--GB_GCA_002690655.1	9	marine	1	low	0.0	100.0	precursors_only	0	0	Verrucomicrobiota
s__AAA240-E13_sp002690285--GB_GCA_913030805.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AAA261-N23_sp000375685--GB_GCA_000375685.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Thermoproteota
s__AAA300-D14_sp002711285--GB_GCA_902596775.1	5	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AAA300-D14_sp002715065--GB_GCA_902527245.1	16	marine	2	low	0.0	93.75	precursors_only	0	0	Pseudomonadota
s__AAA536-G10_sp003278095--GB_GCA_003278095.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__AAA536-G10_sp003282885--GB_GCA_003282885.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__AAA536-G10_sp003283875--GB_GCA_003283875.1	3	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__AAA536-G10_sp016777705--GB_GCA_016777705.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AAA536-G10_sp902528415--GB_GCA_902528415.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AAA536-G10_sp902529515--GB_GCA_902529515.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AAA536-G10_sp902543145--GB_GCA_902543145.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AAA536-G10_sp902623995--GB_GCA_902623995.1	2	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__AB-629-J13_sp002346675--GB_GCA_002346675.1	2	marine	2	low	0.0	50.0	precursors_only	0	0	Marinisomatota
s__AC-37_sp005885165--GB_GCA_005885165.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AC-51_sp005883885--GB_GCA_005883885.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AC-51_sp005885035--GB_GCA_005885035.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AC-67_sp005883175--GB_GCA_005883175.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AC-69_sp005885325--GB_GCA_005885325.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__AC2028_sp002373595--GB_GCA_002373595.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp016285265--GB_GCA_016285265.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp017469945--GB_GCA_017469945.1	3	animal_associated	1	low	0.0	100.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp017543485--GB_GCA_017543485.1	2	animal_associated	2	low	0.0	50.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp017544405--GB_GCA_017544405.1	2	animal_associated	2	low	0.0	50.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp017940415--GB_GCA_017940415.1	2	animal_associated	1	low	0.0	100.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp017964745--GB_GCA_017964745.1	5	animal_associated	1	low	0.0	100.0	precursors_only	0	0	Bacillota_A
s__AC2028_sp902761225--GB_GCA_902761225.1	7	animal_associated	2	low	0.0	85.71428571428571	precursors_only	0	0	Bacillota_A
s__AC2028_sp902790935--GB_GCA_902790935.1	3	animal_associated	1	low	0.0	100.0	precursors_only	0	0	Bacillota_A
s__AEGEAN-183_sp001628005--GB_GCA_001628005.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AEGEAN-183_sp012965075--GB_GCA_012965075.1	4	marine	2	low	0.0	75.0	precursors_only	0	0	Pseudomonadota
s__AER2-1_sp016000045--GB_GCA_016000045.1	2	freshwater	1	moderate	0.0	0.0	absent	0	0	Myxococcota
s__AF33-28_sp003477885--RS_GCF_003477885.1	3	human_clinical	2	low	0.0	100.0	absent	0	0	Bacillota_A
s__AG-12_sp013044295--GB_GCA_013044295.1	2	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Dormibacterota
s__AG-12_sp021791345--GB_GCA_021791345.1	4	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Dormibacterota
s__AG-12_sp021802115--GB_GCA_021802115.1	3	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Dormibacterota
s__AG-12_sp021809895--GB_GCA_021809895.1	2	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Dormibacterota
s__AG-337-I02_sp002938205--GB_GCA_002938205.1	2	other_unknown	1	unknown	0.0	0.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp018657885--GB_GCA_018657885.1	3	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902518705--GB_GCA_902518705.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902554185--GB_GCA_902560675.1	3	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902569865--GB_GCA_902569865.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902570155--GB_GCA_902570155.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902580765--GB_GCA_902580765.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902582755--GB_GCA_902582755.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902584805--GB_GCA_902584805.1	3	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902591485--GB_GCA_902591485.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902593125--GB_GCA_902593125.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902602515--GB_GCA_902602515.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902603095--GB_GCA_902603095.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902615745--GB_GCA_902615745.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902616075--GB_GCA_902616075.1	3	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902620425--GB_GCA_902620425.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902621165--GB_GCA_902621165.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902621305--GB_GCA_902621305.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-337-I02_sp902623545--GB_GCA_902623545.1	2	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__AG-339-G14_sp003282105--GB_GCA_003282105.1	12	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-339-G14_sp902536295--GB_GCA_902536295.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-339-G14_sp902562135--GB_GCA_902562135.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-339-G14_sp902613455--GB_GCA_023703675.1	21	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-339-G14_sp902614235--GB_GCA_902614235.1	7	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-339-G14_sp902616715--GB_GCA_902616715.1	8	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-339-G14_sp902635045--GB_GCA_902635045.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-414-E02_sp016764285--GB_GCA_016764285.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-422-B15_sp902517885--GB_GCA_902517885.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-422-B15_sp902519835--GB_GCA_902519835.1	6	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__AG-422-B15_sp902521655--GB_GCA_902521655.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
