gtdb_species_clade_id	n_genomes_with_emb	total_emb_variance	mean_emb_variance	phb_status	has_phaC	has_complete_pathway	gtdb_phylum	PHB status	genome_size_Mbp	mean_protein_count
s__Aquisediminimonas_sp016704425--GB_GCA_016704425.1	9	0.17369109751838713	0.002713923398724799	complete	1	1	Pseudomonadota	phaC+	3.2534994	3521.4
s__Aquivivens_invisus--GB_GCA_001804415.1	6	0.0	0.0	precursors_only	0	0	Omnitrophota	phaC-	1.5902704444444444	1640.5555555555557
s__Arctic96AD-7_sp905182865--GB_GCA_905182865.1	6	0.0	0.0	precursors_only	0	0	SAR324	phaC-	2.440569714285714	2514.5714285714284
s__Azonexus_agitatus--RS_GCF_000519045.1	5	0.4759129115898122	0.0074361392435908155	complete	1	1	Pseudomonadota	phaC+	3.0729265	3117.8333333333335
s__Azonexus_sp016790885--GB_GCA_016790885.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	2.7278056666666664	2931.3333333333335
s__Azospira_oryzae--RS_GCF_004217225.1	5	0.7277128063642314	0.011370512599441116	complete	1	1	Pseudomonadota	phaC+	3.3068906666666664	3147.5555555555557
s__B-DKE_sp021792655--GB_GCA_021792655.1	5	0.28397151007223714	0.004437054844878705	precursors_only	0	0	Thermoplasmatota	phaC-	1.3332732	1449.0
s__B13-G4_sp013792055--GB_GCA_013792055.1	11	0.3300061510158055	0.005156346109621961	absent	0	0	Desulfobacterota	phaC-	2.408554636363636	2405.4545454545455
s__BACL14_sp000168995--GB_GCA_000168995.1	10	0.0778933514969503	0.0012170836171398484	precursors_only	0	0	Pseudomonadota	phaC-	1.1113526666666667	1206.25
s__BACL14_sp010023085--GB_GCA_024919215.1	5	0.06941036196045797	0.0010845369056321557	precursors_only	0	0	Pseudomonadota	phaC-	1.2611313	1399.0
s__BACL14_sp017852315--GB_GCA_024919035.1	9	0.08974463883101713	0.0014022599817346427	absent	0	0	Pseudomonadota	phaC-	1.226755888888889	1296.3333333333333
s__BACL14_sp017858095--GB_GCA_017858095.1	5	0.02409583774011178	0.00037649746468924655	absent	0	0	Pseudomonadota	phaC-	1.1439426000000001	1261.2
s__BACL14_sp018607785--GB_GCA_018607785.1	5	0.05098619005431399	0.0007966592195986561	absent	0	0	Pseudomonadota	phaC-	1.046748	1175.8333333333333
s__BACL14_sp018657165--GB_GCA_018657165.1	15	0.005092785794521108	7.95747780393923e-05	absent	0	0	Pseudomonadota	phaC-	1.0442920666666666	1188.0666666666666
s__BACL27_sp014190055--GB_GCA_014190055.1	8	0.36949345656355914	0.005773335258805612	precursors_only	0	0	Actinomycetota	phaC-	1.51359	1562.125
s__BD2-11_sp009840525--GB_GCA_009840525.1	6	0.0	0.0	precursors_only	0	0	Gemmatimonadota	phaC-	3.6004191666666667	3151.6666666666665
s__BJ6_sp014584595--GB_GCA_016706405.1	6	0.14418004745404298	0.0022528132414694215	complete	1	1	Bacteroidota	phaC+	4.117245	3218.625
s__BJGV01_sp014190895--GB_GCA_014190895.1	9	0.06307806078688796	0.0009855946997951244	absent	0	0	Pseudomonadota	phaC-	1.293234	1253.5
s__BS150m-G60_sp018692925--GB_GCA_018692925.1	8	0.00048034806012263725	7.505438439416207e-06	absent	0	0	Nanoarchaeota	phaC-	0.970678125	1090.0
s__Bacillus_A_anthracis--RS_GCF_000742895.1	49	0.8092381528016412	0.012644346137525644	complete	1	1	Bacillota	phaC+	5.452174010989011	5681.30989010989
s__Bacillus_A_bombysepticus--RS_GCF_006384875.1	31	0.762818446538178	0.011919038227159031	complete	1	1	Bacillota	phaC+	6.008865405144694	6097.950160771704
s__Bacillus_A_cereus--RS_GCF_000007825.1	32	0.5750295027047151	0.008984835979761173	complete	1	1	Bacillota	phaC+	5.671440341365463	5739.510040160642
s__Bacillus_A_cytotoxicus--RS_GCF_000017425.1	10	0.15974916247111262	0.0024960806636111347	complete	1	1	Bacillota	phaC+	4.24635836	4319.96
s__Bacillus_A_mobilis--RS_GCF_001884045.1	5	0.5820584060997274	0.00909466259530824	complete	1	1	Bacillota	phaC+	5.764418956521739	5920.478260869565
s__Bacillus_A_mycoides--RS_GCF_000832605.1	15	0.5707877789608705	0.008918559046263602	complete	1	1	Bacillota	phaC+	5.841457169354839	5896.709677419355
s__Bacillus_A_paranthracis--RS_GCF_001883995.1	32	0.4968023393086345	0.007762536551697414	complete	1	1	Bacillota	phaC+	5.430029686131387	5566.109489051095
s__Bacillus_A_thuringiensis--RS_GCF_002119445.1	16	0.7103637496146538	0.011099433587728965	complete	1	1	Bacillota	phaC+	6.018259033333333	6077.474074074074
s__Bacillus_A_thuringiensis_S--RS_GCF_000021305.1	20	0.7967809520910698	0.012449702376422966	complete	1	1	Bacillota	phaC+	6.069169599137931	6184.150862068966
s__Bacillus_A_toyonensis--RS_GCF_000496285.1	19	0.7648264891959298	0.011950413893686403	complete	1	1	Bacillota	phaC+	5.9023829890510955	5949.098540145986
s__Bacillus_A_wiedmannii--RS_GCF_001583695.1	12	0.6298644193946477	0.00984163155304137	complete	1	1	Bacillota	phaC+	5.676775689361702	5793.378723404256
s__Bacillus_altitudinis--RS_GCF_000691145.1	36	0.8110320819054886	0.01267237627977326	precursors_only	0	0	Bacillota	phaC-	3.754384189189189	3834.885135135135
s__Bacillus_halotolerans--RS_GCF_001517105.1	12	0.6824635397114686	0.010663492807991696	precursors_only	0	0	Bacillota	phaC-	4.138927866666667	4133.133333333333
s__Bacillus_licheniformis--RS_GCF_000011645.1	24	0.8522508801597624	0.013316420002496287	precursors_only	0	0	Bacillota	phaC-	4.2782895221238935	4432.4646017699115
s__Bacillus_paralicheniformis--RS_GCF_001042485.2	17	0.6663864496223977	0.010412288275349964	precursors_only	0	0	Bacillota	phaC-	4.378107527272728	4381.081818181819
s__Bacillus_pumilus--RS_GCF_900186955.1	15	0.3803382214387478	0.005942784709980434	precursors_only	0	0	Bacillota	phaC-	3.743411434285714	3838.92
s__Bacillus_safensis--RS_GCF_000691165.1	23	0.853387831912406	0.013334184873631343	precursors_only	0	0	Bacillota	phaC-	3.7389162333333332	3800.391666666667
s__Bacillus_spizizenii--RS_GCF_000227465.1	7	0.6826658440870872	0.010666653813860737	precursors_only	0	0	Bacillota	phaC-	4.0802834444444445	4092.027777777778
s__Bacillus_subtilis--RS_GCF_000009045.1	103	0.8123387069623003	0.012692792296285942	precursors_only	0	0	Bacillota	phaC-	4.141253978533094	4202.613595706619
s__Bacillus_velezensis--RS_GCF_001461825.1	101	0.7784027435601264	0.012162542868126975	precursors_only	0	0	Bacillota	phaC-	4.0084389752704785	3897.853168469861
s__Bacteroides_I_graminisolvens--RS_GCF_000428125.1	9	0.5617615894997431	0.008777524835933486	precursors_only	0	0	Bacteroidota	phaC-	2.6131556363636363	2304.909090909091
s__Bacteroides_acidifaciens--RS_GCF_024623065.1	10	0.41918423879951483	0.006549753731242419	precursors_only	0	0	Bacteroidota	phaC-	4.9478655789473684	4299.1578947368425
s__Bacteroides_caccae--RS_GCF_002222615.2	41	0.2576016277355977	0.004025025433368714	precursors_only	0	0	Bacteroidota	phaC-	5.102813313131313	4257.989898989899
s__Bacteroides_cellulosilyticus--RS_GCF_000158035.1	16	0.45428780366134436	0.007098246932208506	precursors_only	0	0	Bacteroidota	phaC-	6.751816129032258	5271.580645161291
s__Bacteroides_eggerthii--GB_GCA_025146565.1	12	0.4331495410218623	0.006767961578466599	absent	0	0	Bacteroidota	phaC-	3.990283186440678	3338.898305084746
s__Bacteroides_faecis--RS_GCF_900106755.1	8	0.0872187702349487	0.0013627932849210734	absent	0	0	Bacteroidota	phaC-	6.197369051724138	5169.586206896552
s__Bacteroides_finegoldii--RS_GCF_000156195.1	12	0.18215897241106135	0.0028462339439228337	absent	0	0	Bacteroidota	phaC-	4.940789954545454	4229.136363636364
s__Bacteroides_fragilis--RS_GCF_000025985.1	86	0.5481641983707144	0.008565065599542412	precursors_only	0	0	Bacteroidota	phaC-	5.166985025806452	4358.335483870967
s__Bacteroides_fragilis_A--RS_GCF_002849695.1	32	0.5127453132867638	0.008011645520105684	complete	1	1	Bacteroidota	phaC+	5.116154547008547	4325.401709401709
s__Bacteroides_intestinalis--RS_GCF_000172175.1	7	0.5304479916430371	0.008288249869422455	precursors_only	0	0	Bacteroidota	phaC-	5.879614666666667	4671.433333333333
s__Bacteroides_ovatus--RS_GCF_001314995.1	33	0.5077077837141659	0.007932934120533842	precursors_only	0	0	Bacteroidota	phaC-	6.620698575471699	5221.844339622641
s__Bacteroides_salyersiae--RS_GCF_000381365.1	41	0.09225541648818471	0.001441490882627886	absent	0	0	Bacteroidota	phaC-	5.510589442622951	4427.836065573771
s__Bacteroides_sp002491635--RS_GCF_004793475.1	9	0.3314839782097855	0.005179437159527898	absent	0	0	Bacteroidota	phaC-	4.140914466666667	3701.266666666667
s__Bacteroides_sp900552405--RS_GCF_020091405.1	6	0.48097097656312454	0.007515171508798821	precursors_only	0	0	Bacteroidota	phaC-	6.816140588235294	5306.470588235294
s__Bacteroides_stercoris--GB_GCA_025147325.1	35	0.3517049467283857	0.005495389792631027	precursors_only	0	0	Bacteroidota	phaC-	3.885379418604651	3359.7558139534885
s__Bacteroides_thetaiotaomicron--RS_GCF_000011065.1	26	0.4723471947112612	0.007380424917363456	precursors_only	0	0	Bacteroidota	phaC-	6.358545236933797	5117.749128919861
s__Bacteroides_uniformis--GB_GCA_025147485.1	142	0.323388641673453	0.005052947526147703	precursors_only	0	0	Bacteroidota	phaC-	4.701431334164589	4039.71072319202
s__Bacteroides_xylanisolvens--RS_GCF_000210075.1	138	0.3809193859212915	0.0059518654050201795	precursors_only	0	0	Bacteroidota	phaC-	6.194441743961353	5068.478260869565
s__Bariatricus_comes--GB_GCA_025149785.1	7	0.5000944141091439	0.007813975220455373	precursors_only	0	0	Bacillota_A	phaC-	3.190991015625	3077.65625
s__Barnesiella_intestinihominis--RS_GCF_000296465.1	14	0.4070361775346104	0.006359940273978288	absent	0	0	Bacteroidota	phaC-	3.1373077586206897	2612.4310344827586
s__Bartonella_henselae--RS_GCF_000046705.1	12	0.5704311894114314	0.008912987334553616	absent	0	0	Pseudomonadota	phaC-	1.9039614864864864	1626.7837837837837
s__Bartonella_krasnovii--RS_GCF_003606345.3	15	0.04606699297622793	0.0007197967652535615	absent	0	0	Pseudomonadota	phaC-	2.1350166	1783.4666666666667
s__Bartonella_rochalimae--RS_GCF_000706645.1	7	0.8087490176808273	0.012636703401262927	absent	0	0	Pseudomonadota	phaC-	1.57755175	1339.375
s__Bifidobacterium_adolescentis--RS_GCF_000010425.1	33	0.3934163814498654	0.006147130960154147	absent	0	0	Actinomycetota	phaC-	2.1428727212121212	1778.7333333333333
s__Bifidobacterium_animalis--RS_GCF_000260715.1	10	0.49642992102206296	0.007756717515969734	absent	0	0	Actinomycetota	phaC-	1.946619104347826	1598.8869565217392
s__Bifidobacterium_bifidum--RS_GCF_001025135.1	57	0.33108659729350065	0.005173228082710948	precursors_only	0	0	Actinomycetota	phaC-	2.2106588514285717	1871.6228571428571
s__Bifidobacterium_breve--RS_GCF_001025175.1	17	0.37486640123319875	0.0058572875192687305	precursors_only	0	0	Actinomycetota	phaC-	2.3268963414634145	2017.8829268292684
s__Bifidobacterium_crudilactis--RS_GCF_000738005.1	8	0.06837493086492498	0.0010683582947644528	absent	0	0	Actinomycetota	phaC-	2.151857	1781.4
s__Bifidobacterium_dentium--RS_GCF_001042595.1	6	0.31266964857058127	0.004885463258915332	absent	0	0	Actinomycetota	phaC-	2.54836098	2104.24
s__Bifidobacterium_globosum--RS_GCF_000741295.1	11	0.634124052736724	0.009908188324011313	absent	0	0	Actinomycetota	phaC-	2.021670670103093	1709.2371134020618
s__Bifidobacterium_infantis--RS_GCF_000269965.1	40	0.1300517167385938	0.0020320580740405283	precursors_only	0	0	Actinomycetota	phaC-	2.5639527288135593	2304.4491525423728
s__Bifidobacterium_kashiwanohense_A--RS_GCF_000800455.1	36	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-	2.1853252631578948	1935.3684210526317
s__Bifidobacterium_longum--RS_GCF_000196555.1	66	0.5213731763570016	0.00814645588057815	absent	0	0	Actinomycetota	phaC-	2.370980974074074	1999.5185185185185
s__Bifidobacterium_moukalabense--RS_GCF_000522505.1	11	0.052682296709236534	0.0008231608860818208	absent	0	0	Actinomycetota	phaC-	2.5002041666666663	2058.3333333333335
s__Bifidobacterium_pseudocatenulatum--RS_GCF_001025215.1	21	0.34606348440658746	0.005407241943852929	absent	0	0	Actinomycetota	phaC-	2.2493573882352944	1857.6941176470589
s__Bifidobacterium_tibiigranuli--RS_GCF_009371885.1	16	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-	2.495580277777778	2088.1666666666665
s__Bifidobacterium_vaginale--RS_GCF_001042655.1	6	0.44482987673955554	0.006950466824055555	precursors_only	0	0	Actinomycetota	phaC-	1.6879178000000001	1309.9666666666667
s__Bilophila_wadsworthia--RS_GCF_000701705.1	13	0.508535476824183	0.00794586682537786	precursors_only	0	0	Desulfobacterota	phaC-	3.882536875	3454.84375
s__Bin125_sp009838735--GB_GCA_009838735.1	7	0.0	0.0	precursors_only	0	0	Chloroflexota	phaC-	2.8963471428571426	2789.714285714286
s__Bin125_sp009838915--GB_GCA_009838915.1	7	0.0	0.0	precursors_only	0	0	Chloroflexota	phaC-	2.7160987142857143	2597.4285714285716
s__Bin127_sp022819585--GB_GCA_022819585.1	5	0.11219366937170192	0.0017530260839328424	precursors_only	0	0	Chloroflexota	phaC-	2.3115693999999998	2232.2
s__Bin134_sp009842675--GB_GCA_009842675.1	13	0.0	0.0	complete	1	1	Actinomycetota	phaC+	3.3797605384615386	3237.6153846153848
s__Bin18_sp022820725--GB_GCA_022820725.1	6	0.11085138096214837	0.0017320528275335683	complete	1	1	Desulfobacterota_B	phaC+	4.690854833333333	4606.833333333333
s__Bin34_sp009841145--GB_GCA_009841145.1	5	0.0	0.0	precursors_only	0	0	Chloroflexota	phaC-	4.1639908	3655.0
s__Bin5_sp022823185--GB_GCA_022823185.1	5	0.12811012406109762	0.0020017206884546503	precursors_only	0	0	Chloroflexota	phaC-	4.9631718	4187.4
s__Bin61_sp009835985--GB_GCA_009835985.1	5	0.0	0.0	precursors_only	0	0	Acidobacteriota	phaC-	3.2832382	2857.6
s__Bin61_sp009840635--GB_GCA_009840635.1	9	0.0	0.0	precursors_only	0	0	Acidobacteriota	phaC-	3.476208888888889	2949.6666666666665
s__Bin65_sp011523655--GB_GCA_011523655.1	5	0.3542560813292899	0.005535251270770154	complete	1	1	Pseudomonadota	phaC+	4.2930382	4091.4
s__Bin65_sp022819985--GB_GCA_022819985.1	7	0.18301170619440682	0.0028595579092876066	complete	1	1	Pseudomonadota	phaC+	4.028754571428571	3823.5714285714284
s__Bin75_sp009842645--GB_GCA_009842645.1	5	0.0	0.0	precursors_only	0	0	Nitrospirota	phaC-	2.4420592	2404.6
s__Bin75_sp022825885--GB_GCA_022825885.1	6	0.14932410190202355	0.002333189092219118	absent	0	0	Nitrospirota	phaC-	2.453742	2440.6666666666665
s__Bin76_sp009837815--GB_GCA_009837815.1	9	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-	2.305155111111111	2258.4444444444443
s__Bin80_sp009838195--GB_GCA_009838195.1	18	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-	3.1755405	2669.5555555555557
s__Bin80_sp009841335--GB_GCA_009841335.1	8	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-	3.256718375	2791.625
s__Bin94_sp009838975--GB_GCA_009838975.1	5	0.0	0.0	precursors_only	0	0	Gemmatimonadota	phaC-	4.1891836	3665.0
s__Bin94_sp009840215--GB_GCA_009840215.1	6	0.0	0.0	precursors_only	0	0	Gemmatimonadota	phaC-	3.6768476666666663	3337.0
s__Bin94_sp009841165--GB_GCA_009841165.1	5	0.0	0.0	precursors_only	0	0	Gemmatimonadota	phaC-	3.94506	3542.8
s__Bin94_sp009841475--GB_GCA_009841475.1	6	0.0	0.0	precursors_only	0	0	Gemmatimonadota	phaC-	3.7289865	3531.5
s__Bin95_sp022827685--GB_GCA_022827685.1	5	0.11556015622208071	0.0018056274409700111	complete	1	1	Pseudomonadota	phaC+	4.3561606	4322.4
s__Binatus_sp003135135--GB_GCA_003135135.1	5	0.0023953176103422603	3.742683766159782e-05	complete	1	1	Desulfobacterota_B	phaC+	3.7116502000000002	3611.8
s__Blastomonas_delafieldii_A--GB_GCA_001555775.1	21	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	4.03978775	3964.875
s__Blastomonas_ursincola--RS_GCF_013607875.1	7	0.8634930308913753	0.013492078607677739	complete	1	1	Pseudomonadota	phaC+	3.962052	3786.222222222222
s__Blautia_A_caecimuris--RS_GCF_024622975.1	5	0.44861938481771513	0.007009677887776799	precursors_only	0	0	Bacillota_A	phaC-	3.132100272727273	2884.2727272727275
s__Blautia_A_faecis--RS_GCF_020554845.1	9	0.6019778117324928	0.0094059033083202	synthase_only	1	0	Bacillota_A	phaC+	4.02468572	3642.18
s__Blautia_A_massiliensis--RS_GCF_001487165.1	23	0.5916522751182731	0.009244566798723017	absent	0	0	Bacillota_A	phaC-	3.204405345679012	2951.432098765432
s__Blautia_A_obeum--GB_GCA_025147765.1	9	0.5505592620100599	0.008602488468907186	absent	0	0	Bacillota_A	phaC-	3.48831387037037	3266.314814814815
s__Blautia_A_wexlerae--GB_GCA_025148125.1	63	0.4273923437560802	0.006678005371188753	complete	1	1	Bacillota_A	phaC+	3.796059902857143	3498.0685714285714
s__Bog-1198_sp003134045--GB_GCA_003134045.1	6	0.004274864145130002	6.679475226765629e-05	precursors_only	0	0	Pseudomonadota	phaC-	5.478306	5302.833333333333
s__Bog-159_sp003166475--GB_GCA_003166475.1	9	0.0006216496895333247	9.713276398958198e-06	precursors_only	0	0	Acidobacteriota	phaC-	7.406516555555556	7218.222222222223
s__Bog-209_sp003132405--GB_GCA_003132405.1	8	0.0008761566810520142	1.3689948141437721e-05	complete	1	1	Acidobacteriota	phaC+	5.655281125	5382.125
s__Bog-209_sp003139095--GB_GCA_003139095.1	7	0.000799263886542846	1.2488498227231969e-05	precursors_only	0	0	Acidobacteriota	phaC-	5.324071285714285	4818.285714285715
s__Bog-209_sp003139995--GB_GCA_003139995.1	6	0.0	0.0	precursors_only	0	0	Acidobacteriota	phaC-	5.334793166666667	4799.5
s__Bog-209_sp003162935--GB_GCA_003162935.1	23	0.002190287883575286	3.422324818086384e-05	precursors_only	0	0	Acidobacteriota	phaC-	4.095933434782609	3839.8260869565215
s__Bog-257_sp003152695--GB_GCA_003152695.1	6	0.002340532838753754	3.657082560552741e-05	precursors_only	0	0	Acidobacteriota	phaC-	4.357574833333333	4107.666666666667
s__Bog-375_sp003142185--GB_GCA_003142185.1	24	0.0026901000242838353	4.203281287943493e-05	precursors_only	0	0	Acidobacteriota	phaC-	5.103949625	4902.791666666667
s__Bog-38_sp003139855--GB_GCA_003139855.1	17	0.11083340311296266	0.0017317719236400416	precursors_only	0	0	Halobacteriota	phaC-	1.6011279444444444	1879.5555555555557
s__Bog-38_sp003162175--GB_GCA_003162175.1	29	0.002150149382074626	3.359608409491603e-05	precursors_only	0	0	Halobacteriota	phaC-	1.6021542413793104	1952.7931034482758
s__Bog-515_sp003155135--GB_GCA_003155135.1	17	0.0047120577166814195	7.362590182314718e-05	complete	1	1	Actinomycetota	phaC+	3.1030887058823526	3039.176470588235
s__Bog-756_sp003138855--GB_GCA_003138855.1	14	0.0007377820491164732	1.1527844517444894e-05	precursors_only	0	0	Actinomycetota	phaC-	3.8832315	3825.3571428571427
s__Bog-877_sp003132265--GB_GCA_003132265.1	5	0.0004469540157282059	6.983656495753217e-06	precursors_only	0	0	Dormibacterota	phaC-	2.001199	2250.0
s__Bordetella_hinzii--RS_GCF_001548475.1	5	0.2636457186659058	0.004119464354154778	complete	1	1	Pseudomonadota	phaC+	4.899868266666666	4609.666666666667
s__Bordetella_holmesii--GB_GCA_000612485.1	7	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	3.666377950617284	3671.456790123457
s__Bordetella_pertussis--RS_GCF_000306945.1	55	0.49271534464599825	0.007698677260093723	complete	1	1	Pseudomonadota	phaC+	4.184245233562316	4078.7821393523063
s__Borrelia_hermsii--RS_GCF_023035675.1	5	0.7905185406941959	0.012351852198346811	precursors_only	0	0	Spirochaetota	phaC-	1.2704448181818182	1235.7272727272727
s__Borrelia_miyamotoi--RS_GCF_019668505.1	17	0.4288938993144872	0.006701467176788862	precursors_only	0	0	Spirochaetota	phaC-	1.1182427027027027	1102.5135135135135
s__Borreliella_burgdorferi--RS_GCF_000008685.2	48	0.46551079347691304	0.007273606148076766	precursors_only	0	0	Spirochaetota	phaC-	1.278676357142857	1275.0142857142857
s__Bosea_sp001556125--GB_GCA_001556125.1	9	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	5.185849222222222	5189.0
s__Brachyspira_aalborgi--RS_GCF_008016455.1	17	0.1302752432572217	0.002035550675894089	precursors_only	0	0	Spirochaetota	phaC-	2.61434988	2460.4
s__Bradyrhizobium_canariense_D--RS_GCF_021052305.1	10	0.0651728719707882	0.0010183261245435655	complete	1	1	Pseudomonadota	phaC+	8.435214172413792	8127.896551724138
s__Bradyrhizobium_japonicum--RS_GCF_000284375.1	6	0.7217504534308601	0.011277350834857189	complete	1	1	Pseudomonadota	phaC+	9.881684816666667	9524.666666666666
s__Bradyrhizobium_japonicum_B--RS_GCF_024585165.1	6	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	6.810627142857142	6376.0
s__Bradyrhizobium_sp003020075--GB_GCA_016839165.1	5	0.7544133366332024	0.011787708384893788	complete	1	1	Pseudomonadota	phaC+	7.54416552631579	7043.631578947368
s__Brevundimonas_diminuta--RS_GCF_000204035.1	5	0.8463529956258404	0.013224265556653757	complete	1	1	Pseudomonadota	phaC+	3.296966631578947	3282.5789473684213
s__Brevundimonas_mediterranea_A--RS_GCF_011064825.1	13	0.6018285674842339	0.009403571366941154	complete	1	1	Pseudomonadota	phaC+	3.242995947368421	3306.0
s__Brevundimonas_sp004296955--GB_GCA_004296955.1	6	0.5074977097888476	0.007929651715450743	complete	1	1	Pseudomonadota	phaC+	3.0459065	3386.5
s__Brevundimonas_sp018826515--GB_GCA_018826515.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	2.952246	3059.8333333333335
s__Brocadia_fulgida--GB_GCA_021650915.1	7	0.6119598952085538	0.009561873362633653	accessory_only	0	0	Planctomycetota	phaC-	3.407392375	3187.5
s__Brocadia_sapporoensis--RS_GCF_001753675.2	9	0.6467937254333346	0.010106151959895853	absent	0	0	Planctomycetota	phaC-	3.13427475	2819.3333333333335
