orgId	locusId	assigned_organism	covering_step	composite_score	desc	darkness_tier	n_evidence_lines	evidence_summary	annotation_class	is_essential_dark	top_condition_class
MR1	203292	MR1	1	0.3636006875	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	2 domain(s); fit:2.4(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	199850	MR1	1	0.363698103125	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	3	1 domain(s); fit:2.4(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	201797	MR1	1	0.3644807	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Transcriptional regulator, MarR family; fit:3.0(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
MR1	202121	MR1	1	0.36580600625	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	203409	MR1	1	0.3658333333333333	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG06181; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201808	MR1	1	0.3668853125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF02151; fit:2.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202120	MR1	1	0.367049090625	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:unknown | hypothetical protein; fit:3.3(stress); pangenome	hypothetical	False	stress
MR1	201820	MR1	1	0.3704935125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:prophage MuSo2, tail fiber pro; fit:2.5(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202061	MR1	1	0.373423953125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF01075; fit:3.3(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	199941	MR1	1	0.3741666666666667	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG06065; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	203864	MR1	1	0.375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:ribonuclease E (NCBI ptt file); fit:4.8(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
MR1	2200876	MR1	1	0.375	hypothetical protein (NCBI)	T4_Penumbra	3	cofit:bacteriocin-like peptide (NCBI; fit:5.4(carbon source); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	carbon source
MR1	202082	MR1	1	0.375811553125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:3.5(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	199265	MR1	1	0.3758333333333333	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05295; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	202503	MR1	1	0.3758333333333333	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG06116; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202106	MR1	1	0.376302071875	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:3.6(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202119	MR1	1	0.376943328125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:conserved hypothetical protein; fit:3.6(stress); pangenome	hypothetical	False	stress
MR1	202085	MR1	1	0.37747574375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.4(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	203971	MR1	1	0.3775	ISSod9, conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05925; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202070	MR1	1	0.3790985875	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:3.7(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	201953	MR1	1	0.3799999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG06185; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	200903	MR1	1	0.3841666666666666	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05288; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201100	MR1	1	0.3841666666666666	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG05341; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	201535	MR1	1	0.3841666666666666	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05713; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	370314	MR1	1	0.3883333333333333	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05847; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201796	MR1	1	0.3887971625	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:4.0(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
MR1	202132	MR1	1	0.389392003125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:2.9(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	201795	MR1	1	0.39	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:4.8(carbon source); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	carbon source
MR1	200291	MR1	1	0.3925	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG02436; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	200986	MR1	1	0.3925	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG02056; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	201738	MR1	1	0.3925	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05933; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	199248	MR1	1	0.395	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF00873; fit:4.7(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202095	MR1	1	0.395	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:4.3(stress); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	stress
MR1	201218	MR1	1	0.39502209375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG05814; fit:2.0(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	201826	MR1	1	0.395503028125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF02151; fit:2.7(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	201804	MR1	1	0.396188928125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF02151; fit:2.8(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	370283	MR1	1	0.4026130145833334	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG05892; fit:2.4(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	200362	MR1	1	0.40308675	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG05438; fit:2.3(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
MR1	201807	MR1	1	0.4034048125	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); pred:PF02151; fit:2.4(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202649	MR1	1	0.4041666666666666	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG06159; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	201544	MR1	1	0.4049999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG03533; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	200976	MR1	1	0.4083333333333333	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05411; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	203837	MR1	1	0.408914278125	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	3	1 domain(s); fit:2.5(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
MR1	202134	MR1	1	0.41020774375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:2.8(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	203891	MR1	1	0.4125	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG04926; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201777	MR1	1	0.4141379666666667	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG05696; fit:2.5(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
MR1	203420	MR1	1	0.4144552895833333	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	OG:OG06180; pred:PF02151; fit:2.4(stress); pangenome; +synteny,neighbor_inf	hypothetical	False	stress
MR1	201799	MR1	1	0.415719521875	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:2.4(stress); pangenome	hypothetical	False	stress
MR1	203746	MR1	1	0.4166666666666667	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG02064; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	199957	MR1	1	0.4175	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG01456; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202131	MR1	1	0.418438659375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.1(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	200962	MR1	1	0.4216666666666667	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	3 domain(s); OG:OG02718; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202130	MR1	1	0.422233465625	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202098	MR1	1	0.42303849375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202100	MR1	1	0.4232791	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202065	MR1	1	0.423586346875	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.2(stress); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	stress
MR1	202062	MR1	1	0.4237804875	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202102	MR1	1	0.42457840625	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.3(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202068	MR1	1	0.424999009375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.3(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	200072	MR1	1	0.425	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG03602; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201475	MR1	1	0.425	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG02843; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	202094	MR1	1	0.425	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); pred:Phage tail assembly protein; fit:4.9(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202093	MR1	1	0.42613019375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.3(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	203712	MR1	1	0.4269646249999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); pred:TIGR00254; fit:2.5(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	200047	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	3 domain(s); OG:OG01987; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	200544	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01012; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	200545	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01012; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	370304	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG00828; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201521	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG02402; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	201522	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG02268; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201726	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01189; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202455	MR1	1	0.4274999999999999	conserved hypothetical protein TIGR00250 (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG00374; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	203043	MR1	1	0.4274999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01546; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	370234	MR1	1	0.428474315625	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.4(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	203886	MR1	1	0.42883014375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF00440; fit:3.1(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
MR1	202743	MR1	1	0.4291666666666666	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG03849; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	202777	MR1	1	0.4291666666666666	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05226; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	202069	MR1	1	0.429331275	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.4(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	199485	MR1	1	0.4299563854166666	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05950; fit:2.0(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	202115	MR1	1	0.431699584375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:3.5(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202771	MR1	1	0.4326811	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG06161; fit:2.2(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
MR1	201775	MR1	1	0.4363324479166666	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05898; fit:2.2(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	201640	MR1	1	0.4402466260416667	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05960; fit:2.4(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
MR1	199825	MR1	1	0.4409043489583333	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05773; fit:2.6(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
MR1	203838	MR1	1	0.4444236552083334	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	3	OG:OG06177; fit:2.4(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
MR1	370262	MR1	1	0.445	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:TIGR00254; fit:4.4(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	202107	MR1	1	0.447151925	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); cofit:conserved hypothetical protein; fit:2.5(carbon source); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	carbon source
MR1	199216	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG01931; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	199697	MR1	1	0.4474999999999999	conserved hypothetical protein TIGR00148 (NCBI ptt file)	T4_Penumbra	4	4 domain(s); OG:OG02245; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	199779	MR1	1	0.4474999999999999	conserved hypothetical protein TIGR00157 (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01094; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	200375	MR1	1	0.4474999999999999	conserved hypothetical protein TIGR00253 (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01978; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	200514	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG02317; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	200645	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG00766; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	200952	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG01132; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	201138	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG02731; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	201932	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG00889; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	202004	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG02508; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202309	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05813; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	202678	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	4 domain(s); OG:OG01014; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	203041	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	3 domain(s); OG:OG00185; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
MR1	203042	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	2 domain(s); OG:OG02172; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	203407	MR1	1	0.4474999999999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG01274; essential; pangenome; +neighbor_inf	hypothetical	True	
MR1	202104	MR1	1	0.4475	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:Phage tail assembly protein; fit:4.8(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	199530	MR1	1	0.4485309354166666	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05534; fit:2.6(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	202125	MR1	1	0.44983858125	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:3.5(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	201825	MR1	1	0.452271375	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:PF02151; fit:2.6(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	202122	MR1	1	0.4527806656249999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); pred:Phage tail assembly protein; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
MR1	200065	MR1	1	0.4535668854166666	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05602; fit:2.8(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
MR1	203922	MR1	1	0.4575	hypothetical protein (NCBI ptt file)	T4_Penumbra	3	pred:K07114; fit:4.2(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
MR1	200754	MR1	1	0.4634864	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG03505; fit:2.4(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	202225	MR1	1	0.466180603125	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); cofit:ABC transporter, ATP-binding p; fit:3.1(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
MR1	202562	MR1	1	0.466762821875	hypothetical protein (NCBI ptt file)	T4_Penumbra	4	1 domain(s); OG:OG05484; fit:3.3(nan); pangenome; +neighbor_inf	hypothetical	False	
MR1	201801	MR1	1	0.4676758749999999	conserved hypothetical protein (NCBI ptt file)	T4_Penumbra	3	cofit:hypothetical protein (NCBI ptt; fit:2.8(stress); pangenome; +neighbor_inf	hypothetical	False	stress
