orgId	locusId	gene_cluster_id	n_species	breadth_class	s_pangenome	s_pangenome_v2	breadth_subscore_orig	breadth_subscore_new	total_score	total_score_v2	rank_orig	rank_v2	rank_change
Smeli	SMc01342	NZ_CP021825.1_2046	11.0	universal	1.0	0.775	0.5	0.275	0.615	0.5812499999999999	173	179	-6
MR1	202856	NC_004347.2_3511	5.0	universal	1.0	0.625	0.5	0.125	0.615	0.55875	173	376	-203
Smeli	SMc00619	AKZY01000288.1_15	4.0	universal	1.0	0.6	0.5	0.1	0.615	0.5549999999999999	173	409	-236
pseudo13_GW456_L13	PfGW456L13_4254	NZ_CABVIT010000003.1_448	21.0	universal	1.0	1.0	0.5	0.5	0.615	0.615	173	51	122
Smeli	SMc02558	NZ_RPMG01000085.1_17	3.0	universal	1.0	0.575	0.5	0.075	0.615	0.55125	173	450	-277
MR1	202460	NZ_CP053946.1_3660	17.0	universal	1.0	0.925	0.5	0.425	0.615	0.60375	173	89	84
Smeli	SMc02877	NC_017322.1_3295	1.0	universal	1.0	0.525	0.5	0.025	0.615	0.54375	173	538	-365
MR1	201501	NC_004347.2_2184	8.0	universal	1.0	0.7	0.5	0.2	0.615	0.57	173	261	-88
MR1	202421	NC_004347.2_3102	14.0	universal	1.0	0.85	0.5	0.35	0.615	0.5925	173	125	48
MR1	202185	NC_004347.2_2863	4.0	universal	1.0	0.6	0.5	0.1	0.615	0.5549999999999999	173	409	-236
Keio	16977	NZ_JAATUR010000026.1_12	21.0	universal	1.0	1.0	0.5	0.5	0.615	0.615	173	51	122
Keio	17270	NZ_JAATUR010000001.1_214	17.0	universal	1.0	0.925	0.5	0.425	0.615	0.60375	173	89	84
pseudo1_N1B4	Pf1N1B4_2949	NZ_LUKJ01000003.1_2953	17.0	universal	1.0	0.925	0.5	0.425	0.615	0.60375	173	89	84
MR1	201733	NC_004347.2_2406	2.0	universal	1.0	0.55	0.5	0.05	0.615	0.5475	173	487	-314
MR1	201772	NC_004347.2_2445	10.0	universal	1.0	0.75	0.5	0.25	0.615	0.5775	173	203	-30
MR1	201766	NC_004347.2_2439	4.0	universal	1.0	0.6	0.5	0.1	0.615	0.5549999999999999	173	409	-236
MR1	202003	NC_004347.2_2676	4.0	universal	1.0	0.6	0.5	0.1	0.615	0.5549999999999999	173	409	-236
MR1	201884	NC_004347.2_2553	10.0	universal	1.0	0.75	0.5	0.25	0.615	0.5775	173	203	-30
pseudo5_N2C3_1	AO356_10000	NZ_FMXV01000004.1_234	6.0	universal	1.0	0.65	0.5	0.15	0.615	0.5625	173	340	-167
MR1	202009	NC_004347.2_2682	18.0	universal	1.0	0.95	0.5	0.45	0.615	0.6074999999999999	173	77	96
pseudo5_N2C3_1	AO356_01050	NZ_FOSO01000003.1_156	10.0	universal	1.0	0.75	0.5	0.25	0.615	0.5775	173	203	-30
Smeli	SMc03974	NZ_KI421524.1_202	2.0	universal	1.0	0.55	0.5	0.05	0.615	0.5475	173	487	-314
Smeli	SMc02724	NC_015590.1_2419	7.0	universal	1.0	0.675	0.5	0.175	0.615	0.56625	173	307	-134
Smeli	SMc04085	NC_019845.2_3350	2.0	universal	1.0	0.55	0.5	0.05	0.615	0.5475	173	487	-314
Smeli	SMc02978	NZ_RPNR01000008.1_101	5.0	universal	1.0	0.625	0.5	0.125	0.615	0.55875	173	376	-203
Smeli	SMc02503	VITP01000014.1_52	8.0	universal	1.0	0.7	0.5	0.2	0.615	0.57	173	261	-88
MR1	200253	NC_004347.2_1011	9.0	universal	1.0	0.725	0.5	0.225	0.615	0.57375	173	239	-66
MR1	199572	NZ_CP053946.1_870	13.0	universal	1.0	0.825	0.5	0.325	0.615	0.58875	173	141	32
pseudo5_N2C3_1	AO356_24645	NZ_CP012831.1_4897	18.0	universal	1.0	0.95	0.5	0.45	0.615	0.6074999999999999	173	77	96
pseudo5_N2C3_1	AO356_12450	NZ_JACVAH010000015.1_20	24.0	universal	0.9	0.9	0.5	0.5	0.61487768125	0.61487768125	230	58	172
pseudo5_N2C3_1	AO356_24655	NZ_FNOA01000004.1_188	8.0	universal	1.0	0.7	0.5	0.2	0.6141666666666666	0.5691666666666666	231	273	-42
Smeli	SMc02407	NZ_CP021793.1_715	18.0	universal	1.0	0.95	0.5	0.45	0.61404764375	0.6065476437499999	232	80	152
pseudo5_N2C3_1	AO356_08800	NZ_CP012831.1_1761	5.0	universal	1.0	0.625	0.5	0.125	0.6139955354166666	0.5577455354166666	233	383	-150
Smeli	SMc03789	AKZY01000291.1_31	6.0	universal	1.0	0.65	0.5	0.15	0.613994340625	0.561494340625	234	349	-115
Keio	17027	NZ_JALMSS010000012.1_87	16.0	universal	1.0	0.9	0.5	0.4	0.61390521875	0.59890521875	235	107	128
pseudo13_GW456_L13	PfGW456L13_3524	NZ_FNTC01000002.1_3169	19.0	universal	1.0	0.975	0.5	0.475	0.6138670906249999	0.610117090625	236	69	167
DvH	206683	JAEWXM010000065.1_14	8.0	universal	1.0	0.7	0.5	0.2	0.61371418125	0.56871418125	237	282	-45
MR1	200488	NC_004347.2_1234	3.0	universal	1.0	0.575	0.5	0.075	0.6133494374999999	0.5495994375	238	468	-230
pseudo13_GW456_L13	PfGW456L13_4121	NZ_POHR01000002.1_208	17.0	universal	1.0	0.925	0.5	0.425	0.6133333333333333	0.6020833333333333	239	99	140
Smeli	SMc00416	NZ_WISC01000138.1_4	4.0	universal	1.0	0.6	0.5	0.1	0.61290729375	0.5529072937499999	240	430	-190
Koxy	BWI76_RS25205	KV791222.1_109	2.0	universal	1.0	0.55	0.5	0.05	0.6127443874999999	0.5452443874999999	241	520	-279
pseudo3_N2E3	AO353_07340	NZ_POHG01000011.1_98	18.0	universal	1.0	0.95	0.5	0.45	0.6127433281250001	0.605243328125	242	84	158
MR1	201174	NC_004347.2_1874	18.0	universal	1.0	0.95	0.5	0.45	0.6120145218749999	0.6045145218749999	243	87	156
pseudo5_N2C3_1	AO356_20905	NZ_FONJ01000038.1_16	8.0	universal	1.0	0.7	0.5	0.2	0.611762025	0.566762025	244	303	-59
MR1	203287	NC_004347.2_3903	3.0	universal	1.0	0.575	0.5	0.075	0.6116666666666667	0.5479166666666667	245	482	-237
pseudo13_GW456_L13	PfGW456L13_1534	NZ_JAGYFW010000070.1_11	12.0	universal	1.0	0.8	0.5	0.3	0.6115461249999999	0.5815461249999999	246	178	68
psRCH2	GFF1113	NC_019936.1_1117	12.0	universal	1.0	0.8	0.5	0.3	0.610970171875	0.580970171875	247	180	67
Phaeo	GFF2443	NZ_CP010705.1_859	18.0	universal	1.0	0.95	0.5	0.45	0.61088969375	0.60338969375	248	94	154
pseudo5_N2C3_1	AO356_13210	NZ_JACNDD010000114.1_5	11.0	universal	1.0	0.775	0.5	0.275	0.6106855854166667	0.5769355854166667	249	211	38
Koxy	BWI76_RS16425	BQGO01000018.1_38	5.0	universal	1.0	0.625	0.5	0.125	0.610653634375	0.554403634375	250	418	-168
Ponti	CA264_00500	NZ_AXBP01000021.1_140	10.0	universal	1.0	0.75	0.5	0.25	0.6103804375	0.5728804375	251	244	7
MR1	203444	NC_004347.2_4063	11.0	universal	1.0	0.775	0.5	0.275	0.6103619374999999	0.5766119375	252	213	39
MR1	202081	NZ_CP053946.1_3277	2.0	universal	1.0	0.55	0.5	0.05	0.6103445333333333	0.5428445333333333	253	551	-298
Keio	14608	NZ_JAATUR010000024.1_65	18.0	universal	1.0	0.95	0.5	0.45	0.61022540625	0.6027254062499999	254	97	157
MR1	202269	NC_004347.2_2958	8.0	universal	1.0	0.7	0.5	0.2	0.61	0.565	255	319	-64
Keio	18259	NZ_JALMSS010000002.1_190	18.0	universal	1.0	0.95	0.5	0.45	0.609857515625	0.602357515625	256	98	158
MR1	203449	NZ_CP053946.1_161	10.0	universal	1.0	0.75	0.5	0.25	0.6096532802083333	0.5721532802083333	257	253	4
Phaeo	GFF2999	CP081280.1_2986	9.0	universal	1.0	0.725	0.5	0.225	0.6094634562500001	0.5682134562500001	258	286	-28
pseudo6_N2E2	Pf6N2E2_3827	NZ_FMTR01000003.1_162	3.0	universal	1.0	0.575	0.5	0.075	0.6091666666666667	0.5454166666666668	259	518	-259
Smeli	SMc01929	NZ_RDQX01000017.1_82	2.0	universal	1.0	0.55	0.5	0.05	0.6091666666666666	0.5416666666666666	260	564	-304
Btheta	352259	NZ_QSJP01000020.1_59	9.0	universal	1.0	0.725	0.5	0.225	0.6091666666666666	0.5679166666666666	260	287	-27
pseudo3_N2E3	AO353_00915	NZ_POHE01000005.1_11	17.0	universal	1.0	0.925	0.5	0.425	0.6091356770833334	0.5978856770833334	262	112	150
Putida	PP_1737	NZ_ALPV02000014.1_234	3.0	universal	1.0	0.575	0.5	0.075	0.6086374843750001	0.544887484375	263	529	-266
Keio	17187	NZ_JAATUR010000001.1_153	13.0	universal	1.0	0.825	0.5	0.325	0.6085878374999999	0.5823378374999999	264	176	88
Keio	15182	NZ_JALMSS010000014.1_93	1.0	universal	1.0	0.525	0.5	0.025	0.6082892302083334	0.5370392302083333	265	631	-366
MR1	203796	NZ_CP053946.1_487	13.0	universal	1.0	0.825	0.5	0.325	0.6077970197916666	0.5815470197916666	266	177	89
Smeli	SMc02114	NZ_KI783304.1_18	14.0	universal	1.0	0.85	0.5	0.35	0.607785290625	0.5852852906249999	267	160	107
Smeli	SMc03002	NZ_PVNM01000244.1_28	5.0	universal	1.0	0.625	0.5	0.125	0.6076519166666666	0.5514019166666667	268	446	-178
Phaeo	GFF780	CP081216.1_796	10.0	universal	1.0	0.75	0.5	0.25	0.6075	0.57	269	261	8
Cup4G11	RR42_RS26410	NZ_CP010537.1_1128	18.0	universal	1.0	0.95	0.5	0.45	0.6075	0.6	269	102	167
Smeli	SMc00709	NZ_PZMJ02000001.1_1341	17.0	universal	1.0	0.925	0.5	0.425	0.607230975	0.595980975	271	116	155
Smeli	SM_b20994	NZ_RPHQ01000031.1_46	2.0	universal	1.0	0.55	0.5	0.05	0.6068275	0.5393275	272	593	-321
Phaeo	GFF1485	CP081248.1_1466	11.0	universal	1.0	0.775	0.5	0.275	0.60677590625	0.5730259062499999	273	242	31
MR1	201938	NC_004347.2_2611	4.0	universal	1.0	0.6	0.5	0.1	0.606282625	0.5462826249999999	274	502	-228
Smeli	SMc00482	NZ_AZNW01000090.1_5	1.0	universal	1.0	0.525	0.5	0.025	0.6061837812499999	0.5349337812499999	275	662	-387
Smeli	SMc00174	NZ_KE386563.1_84	4.0	universal	1.0	0.6	0.5	0.1	0.60608561875	0.54608561875	276	511	-235
pseudo1_N1B4	Pf1N1B4_1189	NZ_LUKJ01000003.1_1206	13.0	universal	1.0	0.825	0.5	0.325	0.605874259375	0.579624259375	277	192	85
DvH	209539	NC_002937.3_567	7.0	universal	1.0	0.675	0.5	0.175	0.6058333333333333	0.5570833333333333	278	388	-110
DvH	209484	JAEWFS010000016.1_51	8.0	universal	1.0	0.7	0.5	0.2	0.6058333333333333	0.5608333333333333	278	357	-79
Koxy	BWI76_RS11435	QKWV01000127.1_103	14.0	universal	1.0	0.85	0.5	0.35	0.6058333333333333	0.5833333333333334	278	167	111
ANA3	7025963	NZ_JAMDJO010000001.1_56	7.0	universal	1.0	0.675	0.5	0.175	0.6058333333333333	0.5570833333333333	278	388	-110
DvH	209238	JAEWXM010000127.1_7	1.0	universal	1.0	0.525	0.5	0.025	0.6058333333333333	0.5345833333333333	278	666	-388
DvH	209483	JAEWFS010000016.1_50	1.0	universal	1.0	0.525	0.5	0.025	0.6058333333333333	0.5345833333333333	278	666	-388
Phaeo	GFF440	NZ_CP010725.1_438	2.0	universal	1.0	0.55	0.5	0.05	0.6058333333333333	0.5383333333333333	278	611	-333
pseudo5_N2C3_1	AO356_25185	NZ_JACVAH010000006.1_10	14.0	universal	0.9	0.75	0.5	0.35	0.6051182625	0.5826182624999999	285	168	117
Smeli	SMc00355	NZ_CP021808.1_2571	2.0	universal	1.0	0.55	0.5	0.05	0.605	0.5375	286	623	-337
MR1	201219	NC_004347.2_1918	9.0	universal	1.0	0.725	0.5	0.225	0.605	0.56375	286	330	-44
HerbieS	HSERO_RS10520	NZ_JWZZ01000007.1_130	8.0	universal	1.0	0.7	0.5	0.2	0.605	0.56	286	363	-77
Koxy	BWI76_RS19600	NZ_PGIP01000004.1_257	3.0	universal	1.0	0.575	0.5	0.075	0.6049813437499999	0.5412313437499999	289	576	-287
Putida	PP_1058	NZ_JAAAKU010000002.1_94	4.0	universal	1.0	0.6	0.5	0.1	0.6048259312500001	0.54482593125	290	530	-240
DvH	209282	JAEWFS010000073.1_42	1.0	universal	1.0	0.525	0.5	0.025	0.60476030625	0.53351030625	291	681	-390
MR1	202187	NC_004347.2_2866	21.0	universal	1.0	1.0	0.5	0.5	0.6047177614583333	0.6047177614583333	292	86	206
pseudo1_N1B4	Pf1N1B4_4934	NZ_AKJE01000049.1_5	6.0	universal	1.0	0.65	0.5	0.15	0.60446355	0.55196355	293	442	-149
pseudo5_N2C3_1	AO356_09185	NZ_JACNDD010000047.1_12	15.0	universal	1.0	0.875	0.5	0.375	0.604414609375	0.585664609375	294	158	136
psRCH2	GFF2272	NZ_BDJA01000003.1_110	13.0	universal	1.0	0.825	0.5	0.325	0.60409345	0.57784345	295	200	95
Putida	PP_0642	NZ_CP042180.1_655	10.0	universal	0.9	0.65	0.5	0.25	0.6039614156250002	0.5664614156250001	296	305	-9
pseudo13_GW456_L13	PfGW456L13_2601	NZ_JACNDX010000071.1_6	10.0	universal	1.0	0.75	0.5	0.25	0.6038573843749999	0.5663573843749999	297	306	-9
Smeli	SMc03003	NZ_AGVV01000029.1_66	1.0	universal	1.0	0.525	0.5	0.025	0.6033333333333334	0.5320833333333334	298	695	-397
MR1	203537	NC_004347.2_4151	2.0	universal	1.0	0.55	0.5	0.05	0.6033333333333333	0.5358333333333333	299	642	-343
Cup4G11	RR42_RS36665	NZ_JAMBNM010000016.1_69	4.0	universal	1.0	0.6	0.5	0.1	0.60332240625	0.54332240625	300	544	-244
pseudo1_N1B4	Pf1N1B4_2960	NZ_AKJE01000047.1_75	17.0	universal	1.0	0.925	0.5	0.425	0.6032467875	0.5919967875000001	301	128	173
Smeli	SMc02787	NZ_CP021793.1_3268	3.0	universal	1.0	0.575	0.5	0.075	0.6030533875	0.5393033875000001	302	594	-292
Koxy	BWI76_RS26965	JAKWGX010000005.1_90	3.0	universal	1.0	0.575	0.5	0.075	0.6029107197916667	0.5391607197916667	303	597	-294
pseudo13_GW456_L13	PfGW456L13_2636	NZ_JAHBCO010000054.1_26	11.0	universal	1.0	0.775	0.5	0.275	0.6027646999999999	0.5690146999999999	304	275	29
pseudo3_N2E3	AO353_17050	NZ_POHD01000010.1_158	5.0	universal	1.0	0.625	0.5	0.125	0.6025	0.5462499999999999	305	507	-202
Korea	Ga0059261_1942	NZ_QQXA01000002.1_119	12.0	universal	1.0	0.8	0.5	0.3	0.6025	0.5725	305	247	58
Smeli	SMc02095	NZ_RPJE01000159.1_1	1.0	universal	1.0	0.525	0.5	0.025	0.60216309375	0.53091309375	307	714	-407
pseudo6_N2E2	Pf6N2E2_5893	NZ_FMWA01000017.1_117	8.0	universal	1.0	0.7	0.5	0.2	0.6020537760416668	0.5570537760416667	308	392	-84
pseudo13_GW456_L13	PfGW456L13_3532	NZ_JAGYGG010000008.1_87	11.0	universal	1.0	0.775	0.5	0.275	0.602010915625	0.5682609156249999	309	285	24
Putida	PP_3925	NZ_CP015876.1_1898	4.0	universal	1.0	0.6	0.5	0.1	0.6019841875	0.5419841875	310	562	-252
MR1	200018	NC_004347.2_782	8.0	universal	1.0	0.7	0.5	0.2	0.601720475	0.556720475	311	394	-83
Putida	PP_1151	NZ_LDJF01000005.1_568	8.0	universal	1.0	0.7	0.5	0.2	0.6016666666666667	0.5566666666666666	312	395	-83
PV4	5208837	NZ_CP080416.1_1297	11.0	universal	1.0	0.775	0.5	0.275	0.6016666666666667	0.5679166666666666	312	287	25
MR1	202294	NC_004347.2_2984	11.0	universal	1.0	0.775	0.5	0.275	0.6016666666666666	0.5679166666666665	314	289	25
pseudo5_N2C3_1	AO356_14920	NZ_FMXJ01000026.1_58	11.0	universal	1.0	0.775	0.5	0.275	0.6016666666666666	0.5679166666666665	314	289	25
MR1	201199	NC_004347.2_1901	6.0	universal	1.0	0.65	0.5	0.15	0.601470125	0.548970125	316	471	-155
psRCH2	GFF473	NZ_BDJA01000001.1_515	5.0	universal	1.0	0.625	0.5	0.125	0.6011464947916667	0.5448964947916667	317	528	-211
Smeli	SMc00302	NZ_RPHZ01000030.1_18	4.0	universal	1.0	0.6	0.5	0.1	0.6008333333333333	0.5408333333333333	318	578	-260
pseudo5_N2C3_1	AO356_04055	NZ_FMUZ01000007.1_26	10.0	universal	1.0	0.75	0.5	0.25	0.6008333333333333	0.5633333333333334	318	335	-17
pseudo1_N1B4	Pf1N1B4_2522	NZ_LUKJ01000003.1_2536	18.0	universal	1.0	0.95	0.5	0.45	0.6002749187499999	0.5927749187499999	320	124	196
psRCH2	GFF1126	NC_019936.1_1130	2.0	universal	0.9	0.45	0.5	0.05	0.600201334375	0.532701334375	321	688	-367
Smeli	SMc02240	NZ_RPIZ01000022.1_20	10.0	universal	1.0	0.75	0.5	0.25	0.599949896875	0.562449896875	322	344	-22
DvH	209299	DOQA01000044.1_5	18.0	universal	1.0	0.95	0.5	0.45	0.5999341312500001	0.59243413125	323	127	196
DvH	207368	NC_008751.1_1293	14.0	universal	1.0	0.85	0.5	0.35	0.5998605875	0.5773605875	324	209	115
pseudo6_N2E2	Pf6N2E2_3242	NZ_FNZL01000029.1_33	17.0	universal	1.0	0.925	0.5	0.425	0.5998384625	0.5885884625	325	145	180
MR1	202078	NC_004347.2_2752	2.0	universal	1.0	0.55	0.5	0.05	0.5997019395833333	0.5322019395833333	326	694	-368
Marino	GFF3882	NZ_CP076686.1_481	9.0	universal	1.0	0.725	0.5	0.225	0.599582803125	0.558332803125	327	379	-52
Smeli	SMc00177	NZ_RPKY01000134.1_14	9.0	universal	1.0	0.725	0.5	0.225	0.599552184375	0.558302184375	328	380	-52
psRCH2	GFF4027	MCNJ01000054.1_46	7.0	universal	0.9	0.575	0.5	0.175	0.5988618125	0.5501118125000001	329	458	-129
psRCH2	GFF1812	NZ_BDJA01000009.1_22	11.0	universal	0.9	0.675	0.5	0.275	0.5985914531250001	0.564841453125	330	322	8
pseudo1_N1B4	Pf1N1B4_2410	NZ_JAHUWR010000002.1_147	15.0	universal	1.0	0.875	0.5	0.375	0.59856928125	0.5798192812499999	331	191	140
Pedo557	CA265_RS02560	NZ_JAGGPU010000022.1_7	6.0	universal	1.0	0.65	0.5	0.15	0.598508796875	0.546008796875	332	512	-180
Smeli	SM_b20892	NZ_PZMJ02000002.1_401	2.0	universal	1.0	0.55	0.5	0.05	0.5983333333333333	0.5308333333333334	333	715	-382
Putida	PP_3494	NZ_SEIQ01000066.1_24	1.0	universal	1.0	0.525	0.5	0.025	0.5983126572916667	0.5270626572916667	334	762	-428
pseudo13_GW456_L13	PfGW456L13_5005	NZ_POHS01000002.1_137	10.0	universal	1.0	0.75	0.5	0.25	0.5982860624999999	0.5607860625	335	359	-24
Smeli	SMc03774	NZ_RPII01000014.1_40	15.0	universal	1.0	0.875	0.5	0.375	0.598262525	0.579512525	336	193	143
MR1	201702	NC_004347.2_2375	17.0	universal	1.0	0.925	0.5	0.425	0.5980219281249999	0.5867719281249999	337	148	189
pseudo1_N1B4	Pf1N1B4_1554	NZ_LUKJ01000003.1_1576	22.0	universal	1.0	1.0	0.5	0.5	0.59793785	0.59793785	338	110	228
Keio	16233	NZ_JAATUR010000014.1_54	4.0	universal	1.0	0.6	0.5	0.1	0.597827990625	0.537827990625	339	617	-278
Koxy	BWI76_RS09860	NZ_JADRUO010000007.1_122	9.0	universal	1.0	0.725	0.5	0.225	0.5976203124999999	0.5563703124999999	340	397	-57
MR1	202080	NZ_CP053946.1_3276	2.0	universal	1.0	0.55	0.5	0.05	0.5975935520833333	0.5300935520833333	341	721	-380
pseudo6_N2E2	Pf6N2E2_2391	NZ_FMXH01000008.1_13	13.0	universal	1.0	0.825	0.5	0.325	0.5975267625	0.5712767625	342	257	85
pseudo13_GW456_L13	PfGW456L13_201	NZ_JAHUWM010000004.1_197	8.0	universal	1.0	0.7	0.5	0.2	0.5974999999999999	0.5524999999999999	343	437	-94
MR1	201329	NC_004347.2_2021	3.0	universal	1.0	0.575	0.5	0.075	0.5974999999999999	0.53375	343	680	-337
Btheta	353857	NZ_JADNDW010000007.1_119	10.0	universal	1.0	0.75	0.5	0.25	0.5974813125	0.5599813124999999	345	371	-26
Koxy	BWI76_RS24405	DFAO01000022.1_122	9.0	universal	1.0	0.725	0.5	0.225	0.5974515583333333	0.5562015583333333	346	403	-57
Smeli	SMc01272	NZ_CP009144.1_1398	8.0	universal	1.0	0.7	0.5	0.2	0.597185478125	0.552185478125	347	440	-93
MR1	202099	NC_004347.2_2774	3.0	universal	1.0	0.575	0.5	0.075	0.5971338864583333	0.5333838864583333	348	683	-335
Smeli	SMc03162	NZ_ATTK01000037.1_45	10.0	universal	1.0	0.75	0.5	0.25	0.5970833875	0.5595833875	349	373	-24
Marino	GFF684	NZ_CP076686.1_1477	4.0	universal	0.9	0.5	0.5	0.1	0.5969941833333333	0.5369941833333334	350	632	-282
Smeli	SMc00576	NZ_KI421518.1_710	17.0	universal	1.0	0.925	0.5	0.425	0.5969490625	0.5856990625	351	157	194
MR1	201200	NC_004347.2_1902	5.0	universal	1.0	0.625	0.5	0.125	0.5967917875	0.5405417874999999	352	581	-229
Smeli	SMc04383	NC_019845.2_3318	14.0	universal	1.0	0.85	0.5	0.35	0.5967802177083333	0.5742802177083334	353	236	117
Putida	PP_2921	NZ_SEIS01000023.1_7	4.0	universal	1.0	0.6	0.5	0.1	0.5966666666666667	0.5366666666666666	354	634	-280
MR1	200495	NC_004347.2_1240	6.0	universal	1.0	0.65	0.5	0.15	0.5966666666666667	0.5441666666666667	354	534	-180
MR1	203759	NZ_CP053946.1_452	7.0	universal	1.0	0.675	0.5	0.175	0.596577765625	0.547827765625	356	483	-127
MR1	203401	NC_004347.2_4022	6.0	universal	1.0	0.65	0.5	0.15	0.5963915416666666	0.5438915416666666	357	537	-180
Keio	18247	NZ_JALMSS010000002.1_182	5.0	universal	1.0	0.625	0.5	0.125	0.5963465020833334	0.5400965020833334	358	585	-227
pseudo1_N1B4	Pf1N1B4_1625	NZ_LUKJ01000003.1_1644	7.0	universal	1.0	0.675	0.5	0.175	0.5962658114583332	0.5475158114583333	359	485	-126
pseudo3_N2E3	AO353_02190	NZ_MOBI01000001.1_203	4.0	universal	1.0	0.6	0.5	0.1	0.5962056937500001	0.53620569375	360	636	-276
MR1	203728	NZ_CP053946.1_424	7.0	universal	1.0	0.675	0.5	0.175	0.596170834375	0.547420834375	361	494	-133
MR1	201859	NC_004347.2_2528	23.0	universal	1.0	1.0	0.5	0.5	0.5960720718749999	0.5960720718749999	362	115	247
MR1	201839	NC_004347.2_2510	5.0	universal	1.0	0.625	0.5	0.125	0.5960212364583333	0.5397712364583332	363	589	-226
acidovorax_3H11	Ac3H11_2594	NZ_LUKZ01000009.1_788	11.0	universal	1.0	0.775	0.5	0.275	0.5957806468750001	0.562030646875	364	347	17
MR1	203386	NZ_CP053946.1_100	28.0	universal	1.0	1.0	0.5	0.5	0.5956743624999999	0.5956743624999999	365	118	247
Smeli	SMc02683	NZ_KI421521.1_2086	18.0	universal	1.0	0.95	0.5	0.45	0.5954297	0.5879296999999999	366	146	220
MR1	199939	NZ_CP053946.1_1227	3.0	universal	1.0	0.575	0.5	0.075	0.5952918479166667	0.5315418479166667	367	701	-334
Btheta	354057	NZ_PUEO01000014.1_1095	2.0	universal	0.9	0.45	0.5	0.05	0.5950000000000001	0.5275000000000001	368	753	-385
Marino	GFF1839	NZ_CP076686.1_2594	16.0	universal	1.0	0.9	0.5	0.4	0.595	0.58	369	187	182
Koxy	BWI76_RS09530	NZ_CP008841.1_2770	12.0	universal	1.0	0.8	0.5	0.3	0.595	0.565	369	319	50
pseudo13_GW456_L13	PfGW456L13_2308	NZ_POHR01000040.1_15	6.0	universal	1.0	0.65	0.5	0.15	0.595	0.5425	369	553	-184
Koxy	BWI76_RS06680	DIIN01000033.1_80	8.0	universal	1.0	0.7	0.5	0.2	0.595	0.5499999999999999	369	467	-98
pseudo5_N2C3_1	AO356_25310	NZ_JACNDD010000115.1_17	3.0	universal	0.9	0.47500000000000003	0.5	0.075	0.595	0.53125	369	703	-334
Smeli	SMc01164	NZ_RPHW01000053.1_8	4.0	universal	1.0	0.6	0.5	0.1	0.594866728125	0.5348667281249999	374	663	-289
pseudo13_GW456_L13	PfGW456L13_859	NZ_JAHBCQ010000059.1_129	9.0	universal	1.0	0.725	0.5	0.225	0.594634875	0.553384875	375	428	-53
psRCH2	GFF2090	MCNJ01000050.1_11	21.0	universal	0.9	0.9	0.5	0.5	0.594276609375	0.594276609375	376	121	255
psRCH2	GFF985	MCNJ01000052.1_12	7.0	universal	1.0	0.675	0.5	0.175	0.5938379270833334	0.5450879270833333	377	521	-144
Smeli	SMc02812	VITP01000033.1_13	17.0	universal	1.0	0.925	0.5	0.425	0.5938048625	0.5825548625	378	169	209
Dino	3608758	NZ_CP097547.1_2190	3.0	universal	1.0	0.575	0.5	0.075	0.59365021875	0.5299002187499999	379	729	-350
MR1	202083	NC_004347.2_2757	2.0	universal	1.0	0.55	0.5	0.05	0.5934710645833333	0.5259710645833333	380	771	-391
Keio	17262	NZ_JALMSS010000008.1_76	4.0	universal	1.0	0.6	0.5	0.1	0.5934401125	0.5334401124999999	381	682	-301
PV4	5211098	NZ_CP080416.1_3477	10.0	universal	1.0	0.75	0.5	0.25	0.5933333333333334	0.5558333333333333	382	406	-24
Smeli	SMc00769	NZ_CP021793.1_353	1.0	universal	1.0	0.525	0.5	0.025	0.5925	0.52125	383	820	-437
Keio	17236	NZ_JALMSS010000008.1_102	1.0	universal	1.0	0.525	0.5	0.025	0.5925	0.52125	383	820	-437
MR1	202194	NC_004347.2_2872	3.0	universal	1.0	0.575	0.5	0.075	0.5925	0.52875	383	741	-358
MR1	202681	NC_004347.2_3355	3.0	universal	1.0	0.575	0.5	0.075	0.5925	0.52875	383	741	-358
Koxy	BWI76_RS20230	DGCZ01000028.1_374	7.0	universal	1.0	0.675	0.5	0.175	0.592382646875	0.543632646875	387	541	-154
Smeli	SMc00240	NZ_RPLC01000025.1_10	15.0	universal	1.0	0.875	0.5	0.375	0.59201453125	0.57326453125	388	241	147
pseudo3_N2E3	AO353_01690	NZ_CP012830.1_336	19.0	universal	1.0	0.975	0.5	0.475	0.5914855750000001	0.5877355750000001	389	147	242
Marino	GFF467	JANSXQ010000009.1_79	12.0	universal	1.0	0.8	0.5	0.3	0.591461203125	0.561461203125	390	350	40
DvH	209364	JAEWXM010000134.1_15	14.0	universal	1.0	0.85	0.5	0.35	0.591373396875	0.568873396875	391	276	115
Smeli	SMc03773	NZ_RPJD01000163.1_12	15.0	universal	1.0	0.875	0.5	0.375	0.5913264125	0.5725764125	392	246	146
BFirm	BPHYT_RS22385	NZ_PVNC01000001.1_859	11.0	universal	1.0	0.775	0.5	0.275	0.591262396875	0.557512396875	393	386	7
psRCH2	GFF1090	NC_019936.1_1094	17.0	universal	0.9	0.825	0.5	0.425	0.591190375	0.5799403750000001	394	190	204
pseudo5_N2C3_1	AO356_12730	NZ_PPRZ01000118.1_19	28.0	universal	1.0	1.0	0.5	0.5	0.590658475	0.590658475	395	131	264
MR1	201495	NZ_CP053946.1_2699	6.0	universal	1.0	0.65	0.5	0.15	0.5904240281249999	0.537924028125	396	615	-219
