orgId	locusId	desc	annotation_class	max_abs_fit	top_condition_class	top_condition_fit	n_specific_phenotypes	n_condition_classes	gene_cluster_id	is_core	is_auxiliary	module	module_prediction	OG_id	og_n_organisms	essentiality_class	is_essential_dark	essential_prediction	n_domains	domain_names	top_cofit_partners	top_cofit_score	s_fitness	s_conservation	s_inference	s_pangenome	s_biogeographic	s_tractability	total_score
pseudo5_N2C3_1	AO356_03345	hypothetical protein	hypothetical	4.1255555	nitrogen source	4.1255555	0	8.0	NZ_CP012831.1_674	False	True	M033	PF00391	OG04425	36.0	variably_essential	False		6.0	Polysacc_synt_2 | Epimerase | GDP_Man_Dehyd			0.6	0.6	0.6499999999999999	0.9	0.25	0.7	0.63
Smeli	SMc03969	hypothetical protein	hypothetical	3.164013	pH	3.164013	2	2.0	NZ_RPIH01000024.1_2	True	False			OG01383	46.0	variably_essential	False		3.0	Transcrip_reg | TACO1_YebC_N | TIGR01033	hypothetical protein | amino acid-binding periplasmic protein | hypothetical protein	0.792091186470188	0.595501625	0.6	0.55	1.0	0.0	1.0	0.62887540625
pseudo5_N2C3_1	AO356_16890	hypothetical protein	hypothetical	3.0472033	nitrogen source	3.0472033	4	1.0	NZ_FOVS01000041.1_32	True	False	M010	PF02653	OG15981	8.0	variably_essential	False		1.0	DUF3509			0.6809004125	0.4666666666666667	0.6499999999999999	1.0	0.0	0.85	0.6285584364583333
Smeli	SMa0247	hypothetical protein	hypothetical	4.993009	carbon source	4.993009	1	1.0	NZ_RPNY01000004.1_89	True	False			OG04252	11.0	variably_essential	False		1.0	FAA_hydrolase	L-fucose dehydrogenase (D-threo aldose 1-dehydrogenase) protein | hypothetical protein | altronate hydrolase	0.842675433635603	0.65	0.5291666666666667	0.55	1.0	0.0	1.0	0.6283333333333333
Keio	15089	orf, hypothetical protein (VIMSS)	hypothetical	3.374781	motility	2.0811877	1	1.0	NZ_JALMSS010000001.1_29	True	False	M019	PF01464	OG00202	24.0	variably_essential	False		2.0	CoA_binding_2 | CoA_binding			0.571847625	0.6	0.6499999999999999	1.0	0.0	0.85	0.6279619062499999
Marino	GFF239	protein of unknown function, HemX	uncharacterized	2.1669073	stress	2.1669073	4	1.0	NZ_CP076686.1_1055	True	False	M000	Polymyxin resistance protein ArnT, undecaprenyl phosphate-alpha-L-Ara4N transferase; Melittin resistance protein PqaB	OG02282	23.0	variably_essential	False		1.0	HemX			0.5708634125000001	0.6	0.6499999999999999	1.0	0.0	0.85	0.627715853125
psRCH2	GFF1494	hypothetical protein	hypothetical	3.4427981	carbon source	3.4427981	4	2.0	MCNJ01000097.1_14	True	False	M029	PF01144	OG04025	18.0	variably_essential	False		2.0	MFS_1 | MFS_3			0.7303497625	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.627587440625
psRCH2	GFF205	Uncharacterized protein conserved in bacteria	uncharacterized	5.310083	carbon source	5.310083	3	2.0	NZ_BDJA01000001.1_273	True	False			OG00584	28.0	variably_essential	False		1.0	TctC	Signal transduction histidine kinase | outer membrane porin, OprD family. | Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	0.803737545495363	0.75	0.6	0.55	1.0	0.0	0.6	0.6275
Koxy	BWI76_RS17885	hypothetical protein	hypothetical	2.158646	stress	2.158646	4	1.0	NZ_WMOW01000002.1_194	True	False	M023	PF03471	OG03331	15.0	variably_essential	False		2.0	TerC | CorC_HlyC			0.56983075	0.6	0.6499999999999999	1.0	0.0	0.85	0.6274576875
Putida	PP_0903	conserved protein of unknown function	uncharacterized	5.064609	stress	5.064609	4	1.0	NZ_CP046872.1_4552	True	False	M009	PF13387	OG11540	10.0	variably_essential	False		5.0	Methyltransf_25 | Methyltransf_11 | Methyltransf_12			0.7999999999999999	0.5083333333333333	0.6499999999999999	1.0	0.0	0.44999999999999996	0.6266666666666667
MR1	203217	conserved hypothetical protein (NCBI ptt file)	hypothetical	3.3783662	carbon source	3.3783662	2	1.0	NC_004347.2_3840	True	False			OG03337	12.0	variably_essential	False		1.0	DUF465	methylcitrate synthase (NCBI ptt file) | transcriptional regulator. GntR family (NCBI ptt file) | DNA-binding response regulator, LuxR family (NCBI ptt file)	0.751752819992209	0.622295775	0.55	0.55	1.0	0.0	1.0	0.62557394375
Koxy	BWI76_RS06505	hypothetical protein	hypothetical	4.0215964	stress	4.0215964	1	1.0	NZ_CP080008.1_4015	True	False	M036	PF01627	OG03917	9.0	never_essential	False		1.0	Lipoprotein_16			0.65	0.4875	0.6499999999999999	1.0	0.0	0.85	0.625
pseudo13_GW456_L13	PfGW456L13_2307	FIG049111: Hypothetical protein in pyoverdin gene cluster	hypothetical	5.8456507	carbon source	5.8456507	1	1.0	NZ_JACNDX010000039.1_41	True	False	M023	Iron-regulated protein A precursor	OG14543	9.0	variably_essential	False		1.0	DUF6162			0.65	0.4875	0.6499999999999999	1.0	0.0	0.85	0.625
Phaeo	GFF96	Uncharacterized conserved protein	uncharacterized	2.9421003	vitamin	2.9421003	6	5.0	CP081216.1_3101	True	False	M028	Peptidase, M16 family	OG06098	20.0	never_essential	False		1.0	NYN			0.7177625375	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.6244406343750001
MR1	202561	conserved hypothetical protein (NCBI ptt file)	hypothetical	2.6228013	motility	2.6228013	4	3.0	NC_004347.2_3238	True	False	M028	PF01380	OG03824	10.0	never_essential	False		1.0	DUF416			0.6278501625	0.5083333333333333	0.6499999999999999	1.0	0.0	0.85	0.6236292072916666
Putida	PP_0908	conserved exported protein of unknown function	uncharacterized	2.9323542	stress	2.9323542	5	4.0	NZ_QHJD01000032.1_729	True	False	M004	PF00668	OG06920	14.0	never_essential	False		1.0	DUF1513			0.716544275	0.5916666666666667	0.6499999999999999	1.0	0.0	0.44999999999999996	0.6224694020833333
ANA3	7026494	hypothetical protein (RefSeq)	hypothetical	3.672979	anaerobic	3.672979	3	3.0	NZ_CP080411.1_3603	True	False	M017	PF01228	OG00519	35.0	never_essential	False		2.0	ABC2_membrane_3 | ABC2_membrane			0.709122375	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62228059375
MR1	201404	conserved hypothetical protein (NCBI ptt file)	hypothetical	2.967825	stress	2.967825	5	3.0	NC_004347.2_2090	True	False	M010	PF00550	OG06082	4.0	variably_essential	False		1.0	CsiV			0.7209781249999999	0.3833333333333333	0.6499999999999999	1.0	0.0	0.85	0.6219111979166666
Smeli	SMc02236	hypothetical protein	hypothetical	3.3314779	stress	3.3314779	1	1.0	CP021812.1_2622	True	False			OG04140	19.0	variably_essential	False		2.0	Metallophos | TIGR04123	ATP-dependent helicase | DNA polymerase III subunit alpha | recombination protein F	0.916608055524756	0.5664347375	0.6	0.55	1.0	0.0	1.0	0.6216086843749999
DvH	206326	conserved hypothetical protein (TIGR)	hypothetical	2.8341773	stress	2.8341773	8	3.0	JAEWXM010000305.1_7	True	False	M035	FIG00603085: hypothetical protein	OG00881	44.0	variably_essential	False		3.0	YicC_N | DUF1732 | TIGR00255			0.7042721625	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.6210680406250001
psRCH2	GFF195	Uncharacterized membrane protein, required for spore maturation in B.subtilis.	uncharacterized	2.9893243	stress	2.9893243	6	2.0	NC_019936.1_194	True	False			OG02552	25.0	never_essential	False		1.0	Gate	Negative regulator of beta-lactamase expression | Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains) | Opacity protein and related surface antigens	0.651133433564778	0.7236655375	0.6	0.55	1.0	0.0	0.6	0.6209163843750001
Keio	16290	hypothetical protein (NCBI)	hypothetical	4.553559	nitrogen source	4.553559	2	3.0	NZ_JAATUR010000027.1_35	True	False	M002	PF00528	OG03072	5.0	variably_essential	False		1.0	YejG			0.7	0.4041666666666667	0.6499999999999999	1.0	0.0	0.85	0.6208333333333333
pseudo5_N2C3_1	AO356_10360	hypothetical protein	hypothetical	3.1426291	stress	3.1426291	1	1.0	NZ_FMXJ01000007.1_162	True	False	M007	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	OG01997	44.0	variably_essential	False		1.0	TauE			0.5428286375	0.6	0.6499999999999999	1.0	0.0	0.85	0.620707159375
pseudo3_N2E3	AO353_10995	hypothetical protein	hypothetical	2.8002703	stress	2.8002703	8	2.0	NZ_POGY01000004.1_23	True	False	M014	PF00675	OG02552	25.0	never_essential	False		1.0	Gate			0.7000337875	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.620008446875
Dino	3609861	protein of unknown function DUF403 (RefSeq)	DUF	5.0790997	carbon source	5.0790997	2	1.0	NZ_CP097547.1_3297	True	False	M006	PF00148	OG00985	32.0	never_essential	False		1.0	Alpha-E			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
PV4	5210576	hypothetical protein (RefSeq)	hypothetical	7.069559	carbon source	7.069559	2	2.0	NZ_CP080420.1_3013	True	False	M023	PF00171	OG03584	31.0	never_essential	False		1.0	CCG			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
MR1	202010	conserved hypothetical protein (NCBI ptt file)	hypothetical	4.787046	carbon source	4.787046	0	3.0	NC_004347.2_2683	True	False	M030	Transcriptional regulator, MarR family	OG01555	30.0	never_essential	False		1.0	SpoVR			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Marino	GFF4148	protein of unknown function, cysteine-rich region domain protein	uncharacterized	5.935038	vitamin	5.935038	0	4.0	NZ_CP076686.1_733	True	False	M020	PF00977	OG03584	31.0	never_essential	False		1.0	CCG			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo5_N2C3_1	AO356_02190	hypothetical protein	hypothetical	4.339614	stress	4.339614	0	7.0	NZ_FPJC01000009.1_13	True	False	M019	Acriflavin resistance plasma membrane protein	OG00171	37.0	variably_essential	False		1.0	MlaA			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo5_N2C3_1	AO356_04335	hypothetical protein	hypothetical	4.78904	carbon source	4.78904	0	4.0	NZ_FPJC01000017.1_34	True	False	M003	PF01979	OG02540	34.0	variably_essential	False		1.0	LamB_YcsF			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	199620	conserved hypothetical protein (NCBI ptt file)	hypothetical	8.328706	stress	8.328706	0	4.0	NC_004347.2_404	True	False	M014	PF00873	OG01613	19.0	never_essential	False		2.0	Patatin | POTRA			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo6_N2E2	Pf6N2E2_4692	FIG004891: hypothetical protein in carnitine cluster	hypothetical	6.8991356	carbon source	6.8991356	2	1.0	NZ_FPIX01000007.1_27	True	False	M010	PF01012	OG00569	22.0	variably_essential	False		1.0	BKACE			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
Koxy	BWI76_RS23830	hypothetical protein	hypothetical	4.57603	carbon source	4.57603	0	3.0	JAGZIR010000029.1_124	True	False	M020	PF00994	OG02317	29.0	variably_essential	False		1.0	Sdh5			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
PV4	5211093	hypothetical protein (RefSeq)	hypothetical	5.7885365	stress	5.7885365	2	1.0	NZ_CP080420.1_3505	True	False	M015	PF00550	OG00732	22.0	variably_essential	False		1.0	Ketoacyl-synt_2			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
MR1	201753	conserved hypothetical protein TIGR00247 (NCBI ptt file)	hypothetical	7.3678675	stress	7.3678675	0	5.0	NC_004347.2_2426	True	False	M010	PF00550	OG01091	44.0	variably_essential	False		2.0	YceG | TIGR00247			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Keio	17276	hypothetical protein (NCBI)	hypothetical	4.0789466	motility	4.0789466	0	3.0	NZ_JAATUR010000001.1_220	True	False	M032	PF02508	OG02094	39.0	variably_essential	False		1.0	ATP_bind_2			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Putida	PP_1165	conserved protein of unknown function	uncharacterized	4.672275	carbon source	4.672275	2	1.0	NZ_APBQ01000126.1_9	True	False	M000	PF03471	OG00216	39.0	variably_essential	False		1.0	Aldose_epim			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
pseudo5_N2C3_1	AO356_13655	hypothetical protein	hypothetical	5.239019	stress	5.239019	0	3.0	NZ_JACNDD010000120.1_8	True	False	M014	K03808	OG03744	15.0	variably_essential	False		1.0	DUF1090			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Keio	14337	hypothetical protein (NCBI)	hypothetical	5.849291	motility	5.849291	0	3.0	NZ_JAATUR010000035.1_46	True	False	M019	PF01464	OG02444	34.0	variably_essential	False		1.0	RF-1			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo5_N2C3_1	AO356_15325	hypothetical protein	hypothetical	5.834495	stress	5.834495	0	7.0	NZ_FPJC01000032.1_6	True	False	M019	Acriflavin resistance plasma membrane protein	OG02042	28.0	variably_essential	False		3.0	DPBB_1 | SPOR | TIGR00413			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
PV4	5210764	hypothetical protein (RefSeq)	hypothetical	5.9565663	carbon source	5.9565663	2	1.0	NZ_CP080417.1_3223	True	False	M012	PF16177	OG00059	44.0	variably_essential	False		3.0	4HBT | DUF4442 | TIGR00369			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
pseudo13_GW456_L13	PfGW456L13_5011	Uncharacterized protein YrbK clustered with lipopolysaccharide transporters	uncharacterized	5.1465745	carbon source	5.1465745	0	3.0	NZ_JAHUWM010000003.1_138	True	False	M017	PF10111	OG02172	32.0	variably_essential	False		2.0	LptC | TIGR04409			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Koxy	BWI76_RS22185	hypothetical protein	hypothetical	4.875811	carbon source	1.0980865	0	2.0	NZ_CP048108.1_5476	True	False	M029	PF02775	OG00085	37.0	variably_essential	False		2.0	CinA | TIGR00199			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo1_N1B4	Pf1N1B4_3997	Uncharacterized protein YtfM precursor	uncharacterized	4.063363	pH	4.063363	0	4.0	NZ_LUKJ01000003.1_3992	True	False	M001	PF00361	OG01783	36.0	variably_essential	False		3.0	Omp85 | POTRA_TamA_1 | POTRA			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	201936	conserved hypothetical protein (NCBI ptt file)	hypothetical	6.0526013	stress	6.0526013	0	3.0	NC_004347.2_2609	True	False	M019	PF00994	OG02767	16.0	variably_essential	False		1.0	DUF2062			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Dino	3609860	protein of unknown function DUF404 (RefSeq)	DUF	5.02661	carbon source	5.02661	2	1.0	NZ_CP097547.1_3296	True	False	M016	PF00148	OG00149	32.0	never_essential	False		2.0	CP_ATPgrasp_2 | CP_ATPgrasp_1			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
MR1	201995	conserved hypothetical protein (NCBI ptt file)	hypothetical	6.806479	carbon source	6.806479	0	6.0	NC_004347.2_2669	True	False	M025	K03498	OG00768	40.0	variably_essential	False		2.0	Peptidase_M48 | TPR_19			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	199961	conserved hypothetical protein (NCBI ptt file)	hypothetical	5.786728	motility	5.786728	0	2.0	NC_004347.2_730	True	False	M038	TIGR00254	OG00256	32.0	variably_essential	False		1.0	ZapA			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	203037	conserved hypothetical protein TIGR00056 (NCBI ptt file)	hypothetical	6.794307	stress	6.794307	0	4.0	NC_004347.2_3689	True	False	M042	PF00873	OG03534	43.0	variably_essential	False		2.0	MlaE | TIGR00056			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	203035	conserved hypothetical protein (NCBI ptt file)	hypothetical	8.842099	stress	8.842099	0	6.0	NC_004347.2_3687	True	False	M039	PF00873	OG02233	39.0	variably_essential	False		1.0	MlaC			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	201270	conserved hypothetical protein (NCBI ptt file)	hypothetical	6.316276	stress	6.316276	0	4.0	NC_004347.2_1965	True	False	M031	PF01075	OG03214	30.0	never_essential	False		1.0	TamB			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	200980	conserved hypothetical protein (NCBI ptt file)	hypothetical	5.154567	nitrogen source	5.154567	0	4.0	NC_004347.2_1694	True	False	M037	PF01144	OG01080	35.0	variably_essential	False		1.0	TauE			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
Marino	GFF1402	conserved hypothetical protein	hypothetical	5.3372	stress	5.3372	0	4.0	NZ_RJUQ01000017.1_73	True	False	M030	Polymyxin resistance protein ArnT, undecaprenyl phosphate-alpha-L-Ara4N transferase; Melittin resistance protein PqaB	OG01722	24.0	variably_essential	False		1.0	Rubredoxin_2			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo5_N2C3_1	AO356_18060	hypothetical protein	hypothetical	4.3297296	carbon source	4.3297296	0	5.0	NZ_JACVAH010000005.1_100	True	False	M019	Acriflavin resistance plasma membrane protein	OG02310	41.0	variably_essential	False		5.0	TPR_6 | TolA_bind_tri | TPR_16			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo13_GW456_L13	PfGW456L13_3301	hypothetical protein PA3071	hypothetical	4.174996	stress	4.174996	0	3.0	NZ_JAHBCO010000030.1_90	True	False	M020	PF13506	OG02587	28.0	variably_essential	False		1.0	DUF58			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo1_N1B4	Pf1N1B4_4990	FIG018171: hypothetical protein of Cupin superfamily	hypothetical	5.1164975	carbon source	5.1164975	0	1.0	NZ_JAHUWR010000001.1_1354	True	False	M016	PF00532	OG04721	24.0	never_essential	False		1.0	Cupin_5			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	202477	conserved hypothetical protein (NCBI ptt file)	hypothetical	5.435742	stress	4.6936593	0	2.0	NC_004347.2_3154	True	False	M013	PF01145	OG01212	32.0	variably_essential	False		1.0	Iron_traffic			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	201271	conserved hypothetical protein (NCBI ptt file)	hypothetical	5.670715	pH	5.670715	0	5.0	NC_004347.2_1966	True	False	M031	PF01075	OG01783	36.0	variably_essential	False		3.0	Omp85 | POTRA | POTRA_TamA_1			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	200723	conserved hypothetical protein (NCBI ptt file)	hypothetical	4.300541	motility	4.300541	0	2.0	NC_004347.2_1459	True	False	M038	TIGR00254	OG01003	32.0	variably_essential	False		1.0	RdgC			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo13_GW456_L13	PfGW456L13_328	Conserved hypothetical protein (perhaps related to histidine degradation)	hypothetical	4.651843	carbon source	4.651843	0	1.0	NZ_CABVIT010000005.1_320	True	False	M000	PF01979	OG02227	27.0	variably_essential	False		1.0	HutD			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
WCS417	GFF4486	hypothetical protein	hypothetical	5.1949267	carbon source	5.1949267	2	1.0	NZ_CP093333.1_4469	True	False	M028	PF00994	OG01200	46.0	variably_essential	False		1.0	Hexapep			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
pseudo6_N2E2	Pf6N2E2_512	5-keto-2-deoxygluconokinase (EC 2.7.1.92) / uncharacterized domain	uncharacterized	4.036621	carbon source	4.036621	2	1.0	NZ_JACNDS010000001.1_632	True	False	M020	PF02589	OG00842	20.0	never_essential	False		3.0	DUF2090 | PfkB | TIGR04382			0.7	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.62
MR1	200646	conserved hypothetical protein (NCBI ptt file)	hypothetical	5.134187	stress	5.134187	0	3.0	NC_004347.2_1388	True	False	M013	PF01145	OG02412	32.0	variably_essential	False		1.0	Ub-RnfH			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
MR1	203295	conserved hypothetical protein (NCBI ptt file)	hypothetical	6.1816187	nitrogen source	6.1816187	0	4.0	NZ_CP053946.1_3	True	False	M037	PF01144	OG05578	16.0	variably_essential	False		1.0	DciA			0.6	0.6	0.6499999999999999	1.0	0.0	0.7	0.62
pseudo5_N2C3_1	AO356_16920	hypothetical protein	hypothetical	3.2539542	nitrogen source	3.2539542	1	1.0	NZ_SMCJ01000021.1_16	True	False			OG00711	48.0	variably_essential	False		1.0	EamA	carbonate dehydratase | AraC family transcriptional regulator | nitrite reductase	0.642790896642792	0.556744275	0.6	0.55	1.0	0.0	1.0	0.61918606875
Caulo	CCNA_02669	hypothetical protein	hypothetical	3.159052	carbon source	3.159052	4	2.0	NC_011916.1_2570	True	False	M025	Ketoglutarate semialdehyde dehydrogenase (EC 1.2.1.26)	OG01453	15.0	never_essential	False		1.0	DUF3422			0.6948815	0.6	0.6499999999999999	1.0	0.0	0.44999999999999996	0.6187203750000001
MR1	201840	conserved hypothetical protein (NCBI ptt file)	hypothetical	3.1318429	stress	3.1318429	2	1.0	NC_004347.2_2511	True	False	M009	PF02151	OG05697	11.0	never_essential	False		1.0	Baseplate_J			0.5914803625	0.5291666666666667	0.6499999999999999	1.0	0.0	0.85	0.6187034239583333
MR1	201576	conserved hypothetical protein TIGR01033 (NCBI ptt file)	hypothetical	3.0765479	stress	3.0765479	1	1.0	NC_004347.2_2253	True	False	M041	PF00196	OG01383	46.0	variably_essential	False		3.0	Transcrip_reg | TACO1_YebC_N | TIGR01033			0.5345684875	0.6	0.6499999999999999	1.0	0.0	0.85	0.618642121875
MR1	203727	conserved hypothetical protein (NCBI ptt file)	hypothetical	2.268579	nitrogen source	2.268579	3	2.0	NZ_CP053946.1_423	True	False	M036	K03306	OG02214	21.0	variably_essential	False		1.0	SAM_MT			0.533572375	0.6	0.6499999999999999	1.0	0.0	0.85	0.61839309375
pseudo5_N2C3_1	AO356_20850	hypothetical protein	hypothetical	4.6290717	stress	4.6290717	0	5.0	NZ_FMXJ01000030.1_61	True	False	M014	K03808	OG06858	14.0	variably_essential	False		2.0	7TM_transglut | Transglut_i_TM			0.6	0.5916666666666667	0.6499999999999999	1.0	0.0	0.7	0.6183333333333333
Marino	GFF439	conserved hypothetical protein, secreted	hypothetical	7.4364324	stress	7.4364324	0	1.0	NZ_JAHWRS010000005.1_71	True	False	M022	PF03176	OG02495	14.0	never_essential	False		1.0	DUF4124			0.6	0.5916666666666667	0.6499999999999999	1.0	0.0	0.7	0.6183333333333333
